Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
555,118,584,1,10,306,594,443
455,114,533,2,52,315,637,546
3,90,1,3,1,319,108,82
65,6,96,89,25,330,243,442
339,2,556,109,402,373,686,713
558,3,730,75,23,376,370,182
109,45,325,2,15,391,579,427
553,59,466,16,21,475,883,400
110,613,331,5,13,633,78,243
172,615,8,23,52,648,150,62
140,648,457,8,1,750,866,649
559,7,732,1,24,891,289,183
252,3,525,22,12,1052,253,710
560,2,464,4,25,12,621,459
354,1,198,361,320,20,473,533
560,400,723,1,38,33,548,146
561,420,283,218,346,63,193,456
228,924,86,287,395,79,659,75
562,144,455,753,39,100,227,170
153,125,168,679,367,127,86,589
352,120,201,248,70,146,188,606
477,116,672,461,95,170,212,346
11,9,129,121,20,201,350,84
12,8,163,37,22,233,307,3
158,4,234,51,27,244,288,594
532,3,304,119,19,248,143,382
330,2,251,118,110,261,221,583
189,11,268,2,106,415,640,502
274,528,247,32,3,723,623,587
89,555,136,128,60,733,197,12
563,646,770,1,40,739,189,23
323,95,238,30,119,748,354,555
78,455,123,34,77,773,461,37
99,655,146,86,43,829,104,32
97,75,144,48,46,831,295,38
319,5,747,17,126,833,497,280
526,3,264,25,4,887,161,376
90,106,137,63,58,1050,44,24
94,211,141,64,52,6,88,33
98,371,145,49,44,8,518,45
191,398,291,3,105,22,294,368
85,414,132,136,67,27,19,23
173,417,21,85,123,45,665,54
564,161,724,156,41,125,378,221
565,154,771,40,42,147,50,79
88,11,135,27,62,169,176,1
82,5,127,100,73,182,138,19
18,3,114,397,165,186,398,83
68,6,136,29,38,227,332,684
7,17,165,24,5,300,535,12
452,37,532,1,53,307,529,464
2,44,168,2,1,315,428,58
50,82,173,61,38,327,531,63
565,83,437,323,429,434,148,159
16,84,116,189,167,447,220,12
44,85,25,31,44,471,545,458
415,239,164,89,9,490,369,664
3,240,149,51,2,597,527,68
565,289,583,3,36,635,216,217
399,404,538,2,277,730,117,431
323,478,185,59,123,737,560,614
511,479,329,4,23,899,503,514
87,661,23,87,67,1048,308,124
566,666,584,2,189,4,385,218
351,667,585,14,101,6,252,287
5,668,3,26,4,50,107,70
50,148,30,1,37,64,919,20
550,12,751,4,8,93,58,419
450,7,700,3,54,99,101,522
113,354,58,505,213,107,1,18
212,357,200,352,467,167,482,629
565,823,764,1,11,175,586,35
449,104,681,52,55,183,2,396
412,19,313,38,11,258,896,596
46,16,201,15,42,297,346,360
58,14,237,160,29,298,472,273
48,13,10,2,39,329,752,70
45,10,198,5,43,391,672,484
62,9,42,42,23,392,25,9
549,6,732,53,7,407,41,293
54,2,5,13,34,472,393,155
56,2,38,23,32,553,551,48
49,6,11,50,38,564,1018,146
50,8,207,175,37,718,804,239
41,82,174,82,46,720,18,390
52,108,216,4,36,722,778,269
43,291,186,17,45,910,582,404
59,320,244,35,28,1046,392,292
61,322,252,20,25,41,198,422
443,368,262,3,5,42,69,327
177,465,6,7,49,62,55,113
57,466,234,174,30,149,319,380
42,468,183,3,46,160,429,511
48,606,8,64,39,251,865,39
442,940,259,11,4,290,84,434
45,941,198,1,43,298,193,467
53,164,8,1,35,315,240,48
44,1,195,9,44,325,519,591
51,2,213,10,37,326,625,376
47,39,13,12,40,409,599,37
307,44,431,253,59,469,467,696
423,674,48,328,115,513,22,610
564,698,585,371,21,614,605,242
209,703,53,35,33,670,680,655
207,285,284,36,38,814,189,661
421,286,133,40,11,817,615,646
130,287,261,364,490,875,478,416
565,338,10,309,22,891,231,652
566,471,571,520,23,914,504,374
168,22,177,24,56,1000,191,38
233,23,170,48,19,1043,171,708
567,24,586,1,24,1044,582,318
165,25,187,15,57,24,783,44
59,167,176,8,703,34,1107,680
52,66,22,98,35,35,559,8
431,2,744,151,521,44,380,546
566,3,762,1,9,48,245,92
445,5,697,23,58,55,6,452
567,25,423,256,842,109,761,533
567,34,297,1,68,111,166,500
12,38,115,373,469,118,539,120
304,112,430,235,62,155,124,737
204,153,283,54,41,219,532,702
242,287,345,2,20,222,37,733
162,598,188,3,60,282,440,85
57,604,194,167,327,301,545,109
130,605,277,12,9,344,576,672
568,606,391,1,22,345,407,390
569,607,279,10,23,352,385,611
558,608,581,1,6,361,159,260
520,4,157,22,3,456,236,432
147,5,105,70,7,466,638,678
467,6,266,1,108,552,59,628
568,9,340,10,25,561,728,531
569,26,394,27,26,642,583,373
81,28,10,5,75,649,459,38
319,31,122,3,130,10,129,667
92,38,21,43,59,22,119,68
522,370,136,611,1,29,94,505
521,590,175,2,1,43,493,466
72,596,1,23,92,56,141,12
175,604,252,501,226,63,653,596
9,605,117,658,379,92,308,6
301,624,428,520,28,97,355,611
103,742,73,639,430,128,372,116
115,1,93,475,418,152,347,24
78,3,26,100,80,160,351,21
193,24,165,68,118,189,364,554
66,30,40,3,99,225,154,34
197,31,261,16,108,227,87,403
165,109,162,24,139,330,100,97
196,111,352,22,113,432,445,365
552,296,561,119,19,438,685,224
89,599,15,26,63,468,184,100
311,602,75,7,141,499,47,558
54,603,196,118,237,526,314,17
307,2,584,20,148,701,190,283
146,1,71,88,5,703,19,597
68,6,38,1,98,788,113,11
177,20,105,35,128,856,333,505
79,21,25,46,78,46,150,70
161,35,184,122,145,68,358,51
73,109,31,173,89,75,326,20
569,467,585,218,25,95,15,300
512,489,102,15,25,115,267,538
71,603,22,16,94,135,451,110
514,631,115,12,18,167,376,437
188,26,278,1,125,171,499,541
338,38,37,253,44,179,211,733
542,118,558,1,11,194,383,351
568,412,189,86,22,221,159,672
64,706,41,29,103,300,860,90
197,90,29,55,108,347,935,711
271,1,233,130,12,385,46,698
75,2,28,133,86,408,202,115
569,3,177,295,23,409,205,531
307,4,91,2,148,549,533,454
4,6,5,835,3,569,832,53
480,7,202,915,55,706,79,352
3,8,4,539,2,714,105,51
166,9,24,496,121,715,906,75
569,10,206,2,23,716,406,354
570,11,210,50,24,785,236,355
454,12,132,1,80,906,2,609
199,13,61,7,65,8,578,63
24,14,74,78,97,27,762,14
405,15,217,269,27,31,176,115
571,1,138,5,26,54,216,285
329,2,220,542,957,61,66,651
572,3,227,787,503,85,754,190
103,5,67,71,156,126,823,103
483,6,128,2,52,154,477,392
350,1,235,621,975,158,172,555
6,5,7,9,5,209,930,40
573,16,239,113,504,210,743,324
546,386,244,468,16,239,122,505
112,730,30,7,8,256,329,27
181,733,314,591,413,327,389,665
338,3,157,4,67,328,503,646
415,5,305,1,1,466,610,279
369,1,134,5,33,522,108,645
506,4,163,185,2,523,674,439
485,5,322,99,219,524,123,333
199,4,172,96,329,827,231,680
127,3,255,393,255,829,555,654
342,2,328,2,966,830,179,541
432,1,335,71,1004,831,641,489
1,4,1,88,1,58,319,93
149,5,342,295,110,101,503,657
101,287,64,698,155,154,609,61
80,297,102,107,315,158,194,53
313,354,209,177,251,161,120,674
451,580,128,540,82,191,103,558
1,4,1,296,1,233,937,2
21,7,70,461,99,251,867,65
93,884,18,260,51,252,2,78
204,3,355,404,63,275,985,455
347,2,231,82,973,292,277,504
571,1,219,350,181,386,146,356
572,883,361,47,1014,401,585,461
557,672,373,131,1013,547,313,464
452,116,377,408,80,570,432,379
217,73,55,56,80,573,706,66
529,177,382,649,1007,577,414,434
234,311,316,556,784,587,869,574
243,691,386,733,31,620,692,411
106,694,68,441,41,903,55,70
314,695,389,564,92,1035,696,126
6,3,393,707,227,1036,483,609
284,22,305,76,5,1037,536,478
180,2,335,397,521,24,591,544
573,527,249,662,856,33,732,354
238,23,400,133,788,61,654,488
473,17,405,103,69,63,7,423
574,11,410,68,936,72,957,157
311,2,390,565,94,139,994,415
353,1,416,59,980,173,914,430
575,85,419,50,1018,175,301,502
120,238,52,530,17,222,759,85
61,343,81,185,283,302,323,4
259,685,427,1,14,338,436,91
389,18,436,59,554,352,173,153
471,16,440,23,535,489,9,239
575,5,443,964,231,536,236,303
252,64,447,678,679,567,25,481
576,721,426,773,856,591,562,505
176,79,379,808,516,627,459,318
205,80,204,983,751,644,524,527
463,917,455,365,882,703,72,566
451,682,376,704,81,846,505,377
433,456,458,867,818,907,118,550
296,457,460,643,595,1032,143,457
577,458,470,76,503,1033,57,219
369,642,476,668,647,6,742,596
262,645,478,26,579,9,575,295
410,2,164,125,353,14,76,518
332,198,259,899,745,30,769,546
578,34,481,969,110,66,87,96
579,33,486,766,858,70,257,164
322,32,490,34,514,75,392,484
13,31,496,1000,185,83,919,461
232,30,462,469,451,84,478,600
345,29,503,493,971,121,5,427
558,28,508,472,493,130,848,257
49,27,246,425,874,169,721,399
20,9,69,757,100,214,70,67
580,8,514,923,721,240,27,274
92,6,19,36,52,245,935,80
197,5,165,698,634,437,353,614
476,4,523,83,42,476,646,630
429,3,332,206,415,479,750,490
166,2,357,3,76,490,227,219
580,1,531,2,83,497,495,193
440,460,533,4,77,547,106,250
581,726,535,1,80,623,218,156
582,727,541,142,78,688,445,317
177,201,310,150,68,7,209,644
397,37,543,487,403,21,275,300
77,9,99,28,274,49,85,54
546,7,550,1,7,56,181,172
574,13,424,71,854,71,660,518
525,33,135,77,838,72,392,429
315,304,328,88,728,77,191,604
101,336,63,632,987,78,348,60
106,363,24,183,39,79,655,18
132,667,122,16,10,91,701,598
45,670,79,540,142,111,6,11
448,671,125,8,85,174,932,569
1,672,1,111,1,201,501,163
417,674,168,568,994,227,23,586
102,675,64,5,45,306,411,42
239,676,242,846,567,312,1031,607
317,49,491,462,863,313,143,616
451,77,311,50,739,334,745,612
276,381,290,206,708,361,676,551
184,411,282,726,261,423,672,560
77,435,99,744,313,650,97,36
225,680,410,901,550,755,244,527
93,925,57,110,52,837,440,90
306,926,497,69,600,31,530,517
383,657,562,327,90,35,1001,225
283,658,171,835,480,51,767,528
96,659,21,7,48,63,30,16
322,660,567,56,738,134,430,444
195,661,163,146,632,162,451,627
92,261,56,1,53,208,61,73
102,706,64,4,45,230,479,104
8,168,321,4,41,279,263,426
7,166,220,1,42,290,729,452
7,125,45,6,378,403,54,2
8,99,120,3,5,486,465,62
2,33,80,68,14,590,272,8
10,32,84,14,421,610,233,11
6,27,124,9,370,637,520,12
159,38,42,306,32,711,91,188
127,344,340,13,286,715,426,754
214,449,408,17,33,721,471,197
364,450,96,335,36,830,288,15
3,451,227,9,408,854,487,7
160,454,8,31,204,978,247,38
209,855,171,1064,154,979,277,190
579,857,156,2,462,10,236,4
12,858,502,4,31,33,259,163
192,2,136,305,34,64,101,19
189,3,427,586,30,67,545,227
509,704,235,364,16,75,507,204
256,654,201,375,44,93,292,74
580,660,323,5,40,193,53,137
433,43,591,8,29,224,203,76
581,41,58,4,294,290,177,65
365,40,8,14,292,294,306,147
5,10,81,1,293,445,405,59
9,9,263,7,210,448,532,10
582,8,1,1,42,450,457,46
174,7,104,1104,41,453,108,146
172,6,321,413,2,458,96,49
173,5,57,1080,39,516,482,58
193,4,100,501,43,545,521,20
213,3,311,19,15,548,374,281
582,2,186,25,29,692,212,465
578,1,177,34,34,970,333,470
1,1,90,32,1,973,175,224
5,2,131,45,44,1027,423,253
11,252,135,40,37,8,162,258
1,1,197,59,368,29,759,37
212,2,401,51,16,34,199,57
10,3,225,72,38,41,13,34
581,4,96,57,30,45,37,241
507,5,492,296,152,56,779,141
449,6,425,330,391,58,673,6
262,657,577,335,4,61,558,42
5,658,322,74,44,158,218,3
6,660,217,65,43,160,737,97
8,664,264,82,41,256,505,9
4,158,221,77,45,277,248,29
582,40,18,308,380,633,148,325
301,1,214,160,374,647,250,54
171,2,402,1012,291,706,754,10
362,3,237,267,419,713,560,38
213,4,427,434,221,759,255,58
190,5,548,237,406,825,171,56
436,6,536,970,632,876,153,55
580,7,293,2,398,948,796,204
4,8,125,15,412,977,541,34
96,16,450,145,639,1025,628,650
3,100,24,18,413,21,1007,8
582,101,48,975,13,22,788,38
583,686,264,338,14,37,454,289
490,3,281,337,71,46,123,230
361,392,40,326,51,48,199,1
189,664,351,296,38,69,588,19
270,669,224,356,114,117,363,57
584,1,77,643,560,118,536,483
253,382,280,366,92,146,779,16
448,384,228,389,23,150,86,31
238,386,94,303,74,203,388,24
585,390,298,410,15,217,299,202
586,96,245,357,16,260,1077,283
587,381,250,336,17,428,191,287
447,382,237,397,20,522,10,13
268,383,131,353,112,524,982,267
156,1,169,297,8,738,578,10
267,389,42,350,110,739,758,36
133,761,14,358,107,740,293,105
588,760,300,406,18,779,551,248
415,10,143,25,41,1010,35,492
588,95,115,3,18,8,256,416
243,379,267,288,498,41,243,160
589,759,110,1,19,60,68,404
590,379,173,593,20,64,262,428
220,757,530,20,157,69,252,94
412,760,83,30,38,75,655,468
226,1,327,65,34,77,329,42
271,5,332,66,47,100,738,140
186,759,22,586,253,101,729,30
590,761,771,1,20,124,772,187
1,3,301,8,1,139,115,54
591,2,326,577,22,180,616,253
122,1,321,12,39,252,21,12
96,2,167,816,604,281,324,555
428,3,337,9,10,433,608,55
40,4,59,578,21,434,17,68
92,5,146,633,28,436,873,554
209,647,121,18,30,453,66,82
5,656,258,13,5,470,638,16
227,10,208,841,605,491,234,47
7,3,297,3,8,682,146,59
225,2,26,73,33,15,444,96
427,1,36,17,9,43,723,1
1,757,101,3,1,73,466,26
208,4,180,26,29,103,49,28
4,3,43,5,4,117,753,38
186,1,327,314,451,118,419,27
39,5,242,586,20,184,132,14
591,6,355,19,22,210,788,239
2,7,4,12,2,221,985,126
359,752,135,23,27,250,214,184
3,753,223,2,3,254,12,117
216,628,80,1069,369,300,212,73
170,10,279,78,559,320,58,10
93,9,426,163,226,322,379,642
282,6,84,455,753,403,764,457
83,3,434,166,714,549,663,768
6,76,4,5,7,553,261,5
5,86,97,2,6,554,205,31
167,646,57,1110,336,873,54,19
36,650,266,580,689,929,570,48
3,748,58,8,3,930,287,12
591,19,435,1051,341,12,180,157
92,17,325,160,227,14,87,616
426,13,137,14,8,32,257,27
360,10,174,489,102,47,113,41
592,3,570,1,22,49,130,178
207,231,79,23,28,65,417,54
573,374,503,11,11,72,107,209
249,375,155,381,504,104,238,50
58,20,403,914,116,142,358,489
425,9,32,5,7,218,262,127
216,4,312,54,153,299,449,46
571,744,304,1,8,305,229,343
230,746,335,32,607,327,485,151
4,747,8,7,5,599,724,131
118,24,203,6,35,600,106,75
572,23,104,11,10,615,355,364
588,17,132,17,19,672,800,356
222,16,197,71,30,677,456,21
424,14,187,15,6,783,735,118
36,13,465,584,17,797,144,131
356,12,88,21,24,1020,226,67
1,11,266,7,1,73,765,79
3,10,227,3,4,88,273,122
543,9,301,540,217,94,685,103
2,8,39,10,3,98,492,43
204,7,137,31,25,112,704,66
423,6,79,22,5,113,30,39
91,5,425,829,599,198,314,571
390,4,172,453,84,199,830,294
33,3,324,588,686,230,283,60
93,2,423,356,224,244,130,580
254,1,313,417,37,293,53,33
428,1,272,1052,673,294,352,64
90,2,429,1,597,426,298,109
587,3,473,1,16,432,335,147
115,4,24,9,31,455,167,47
219,15,30,68,26,473,183,101
583,237,474,2,12,483,626,128
407,20,369,16,32,506,58,221
148,19,138,35,4,771,12,173
405,17,301,10,30,894,363,232
91,16,462,346,227,16,362,623
585,295,359,14,15,35,527,234
421,740,40,12,2,51,462,4
588,186,475,1,17,86,644,92
589,1,330,17,18,107,416,345
33,4,238,581,13,126,129,9
571,6,321,15,8,150,50,207
590,7,206,961,101,181,249,313
243,8,162,30,88,213,423,704
590,9,169,24,36,247,225,511
591,10,179,6,38,250,289,483
259,11,183,22,109,471,294,547
592,12,189,13,39,604,75,485
593,13,195,8,40,635,107,454
594,14,197,18,41,703,473,335
203,15,200,3,51,729,84,699
437,16,205,1,16,753,346,675
595,17,209,14,44,755,597,513
438,18,214,7,19,813,270,657
64,6,37,4,75,1016,15,141
222,7,316,272,68,44,175,476
82,9,24,386,254,85,852,46
522,11,170,390,113,125,640,519
207,12,343,814,652,174,76,581
290,579,320,104,5,317,127,480
191,856,22,70,38,345,16,62
260,857,280,171,931,597,153,643
431,78,307,53,19,631,435,444
189,2,27,321,854,659,212,12
263,1,235,537,104,669,331,543
430,2,58,79,17,676,764,623
220,189,251,195,65,718,711,308
223,3,92,211,892,779,364,679
113,2,54,1,90,782,638,744
531,1,56,67,588,854,364,719
546,1,63,1,121,879,651,391
506,2,67,92,938,910,329,575
112,3,70,158,911,982,55,736
178,853,76,788,23,1013,489,658
584,854,87,190,206,1014,302,361
89,2,51,37,442,13,272,577
175,9,94,102,220,25,44,728
176,1,58,298,22,33,666,731
592,1,97,23,477,60,392,315
592,311,99,985,33,91,237,433
593,1,108,1,34,108,574,170
503,235,114,6,117,180,109,555
594,732,117,21,35,245,274,333
233,734,121,3,84,300,69,585
595,242,128,15,37,372,676,322
237,2,134,29,88,373,547,518
596,2,136,14,38,575,455,323
25,83,53,527,151,587,695,729
597,76,142,2,779,588,694,343
491,8,149,317,342,597,686,537
597,6,152,69,43,716,775,731
275,5,158,149,7,827,280,787
597,1,218,3,39,843,150,700
598,5,223,2,40,852,988,228
599,617,228,1,42,1011,185,229
29,728,141,3,759,14,1097,42
22,732,14,1,752,31,1117,234
24,733,111,2,82,40,213,226
423,734,166,112,135,66,261,144
422,194,159,7,4,75,774,71
14,664,219,14,117,110,466,511
34,163,65,124,31,166,565,444
165,157,3,210,25,192,907,132
35,98,64,153,32,241,468,548
239,94,207,285,121,258,18,119
537,58,151,140,156,280,177,48
135,3,175,30,134,513,962,576
36,5,63,260,34,514,509,471
470,7,84,328,545,515,365,24
188,8,97,23,43,516,222,457
597,298,766,1,27,517,185,296
326,301,255,109,319,518,205,135
159,302,408,185,144,730,370,181
107,303,13,276,129,771,359,264
9,251,30,1,9,1002,279,197
3,250,214,1,4,16,896,450
4,249,200,7,5,34,140,389
158,228,404,193,143,52,60,266
1,219,8,4,1,69,220,165
74,174,97,508,167,92,230,524
7,120,18,1,7,93,106,215
9,100,203,8,9,116,279,639
2,86,222,5,3,132,676,615
398,71,64,2,48,200,603,157
1,7,3,10,1,423,326,124
3,2,208,3,4,424,80,554
132,1,192,2,6,426,617,597
16,2,243,27,19,441,321,369
326,45,542,1,20,452,149,206
2,59,211,13,3,488,406,430
195,60,125,193,210,489,677,177
12,194,36,175,13,674,126,87
70,199,104,35,27,712,1055,125
365,207,337,28,29,821,900,727
69,208,90,27,26,878,299,64
395,209,272,1,44,32,683,397
154,212,604,200,138,55,200,655
523,248,417,179,884,63,1,547
364,273,323,36,28,75,144,666
320,380,478,1,79,89,327,42
330,474,44,194,36,135,467,394
413,794,130,1,219,178,792,385
125,795,210,3,13,212,723,382
391,796,46,1,41,241,709,58
214,161,276,142,221,290,528,646
408,160,378,7,121,391,308,582
5,159,290,3,7,393,353,470
44,157,180,164,186,397,511,104
21,121,155,167,149,410,2,37
20,117,154,138,148,433,99,67
585,73,497,66,634,434,293,357
6,71,4,19,9,438,526,39
22,48,156,274,151,441,43,40
151,30,222,224,142,467,441,643
407,7,110,2,120,504,157,348
5,2,272,10,8,16,375,195
66,1,175,1,40,25,533,402
101,1,115,1,34,44,142,129
490,2,488,88,35,74,351,1
163,3,175,110,612,153,211,486
368,4,316,578,780,184,440,148
133,5,117,427,378,185,277,135
16,6,135,170,142,297,351,507
49,7,123,521,193,321,686,99
52,8,139,602,9,386,113,132
59,9,101,116,642,533,477,2
55,10,122,67,10,540,1026,3
95,11,506,176,333,557,511,322
580,12,512,2,844,656,905,105
350,13,355,4,12,688,871,605
114,14,46,16,28,831,328,138
381,200,304,39,28,949,44,336
105,741,6,164,267,1004,985,24
581,73,519,1,8,1005,1062,46
110,53,25,3,30,1006,58,170
384,52,5,20,56,7,711,341
4,50,133,37,5,34,697,259
581,32,649,112,782,36,364,137
517,6,76,408,853,41,544,308
442,7,483,63,33,57,186,402
201,335,372,267,198,106,1120,31
176,336,323,498,21,145,263,398
6,337,148,5,6,180,22,98
210,95,400,243,188,202,224,23
198,75,485,262,203,203,417,38
532,2,389,494,152,205,943,335
158,1,141,254,231,237,1115,620
541,532,606,198,265,258,936,274
543,655,655,227,263,410,483,275
184,164,337,40,422,416,492,9
8,2,160,28,8,674,102,142
368,93,185,481,52,675,912,359
582,380,605,496,23,676,223,270
383,771,514,19,55,682,227,404
419,772,412,26,12,20,71,289
421,50,421,46,14,84,972,347
583,37,660,18,28,87,247,136
7,180,155,2,7,129,20,276
2,334,125,3,670,170,904,8
1,335,4,1,671,206,655,202
85,799,122,403,882,260,118,186
388,272,405,366,978,277,189,72
5,21,27,1,5,320,227,112
7,91,39,24,7,321,147,68
395,194,326,444,143,326,418,205
22,382,153,339,573,327,160,427
186,689,268,513,13,409,312,110
374,78,607,565,19,416,187,212
115,1,100,546,9,418,141,182
557,790,444,380,88,432,378,322
231,326,273,512,26,525,721,208
388,327,278,569,11,537,591,13
144,328,150,9,227,852,157,32
169,329,62,560,9,49,83,14
179,330,66,520,135,59,404,186
204,331,316,204,478,70,121,8
551,332,267,1,1,101,599,321
582,275,631,562,12,181,133,226
384,274,396,28,91,200,197,220
146,273,81,8,232,224,712,38
393,272,73,461,657,331,269,12
82,271,262,590,18,412,38,56
5,269,30,5,677,455,884,268
394,267,460,1,13,457,218,202
417,266,466,440,9,458,99,591
363,264,472,85,45,459,128,657
525,263,365,46,21,460,75,607
582,262,479,3,26,480,731,191
243,261,486,113,468,547,72,706
453,260,60,13,43,763,663,163
452,259,99,120,773,807,764,424
228,258,121,5,165,876,347,510
279,127,208,486,6,36,547,186
380,125,128,17,51,44,14,82
579,117,527,19,23,65,450,395
209,179,22,236,190,78,111,261
402,233,358,530,11,111,589,194
581,243,200,19,31,147,386,21
472,264,110,15,90,165,255,107
267,386,195,11,12,263,444,105
400,389,49,31,5,290,272,131
582,391,637,23,34,426,56,377
466,393,72,17,77,525,324,44
279,444,5,36,1,545,394,78
583,445,677,26,36,550,257,312
374,447,192,18,68,555,162,2
584,319,641,13,38,666,220,353
475,258,117,82,260,692,148,36
390,99,87,898,114,787,40,145
265,77,220,42,14,887,903,92
2,72,12,23,2,933,80,44
584,38,677,216,214,33,1056,272
275,706,7,47,9,45,629,19
434,91,334,55,23,48,213,244
413,84,264,21,6,52,49,191
433,479,332,54,21,63,555,211
389,562,96,459,19,83,613,102
585,234,500,12,35,109,2,273
377,4,150,22,49,148,691,65
376,1,359,21,48,204,207,128
383,145,248,564,688,235,293,255
263,147,208,19,16,326,823,136
273,152,19,24,11,349,549,25
125,482,72,533,139,440,992,130
431,485,320,31,19,451,475,167
506,176,233,420,127,525,196,660
583,190,238,106,386,615,264,684
584,512,246,1,314,619,992,202
56,263,252,86,392,819,116,622
311,6,200,361,71,998,69,616
254,2,131,457,31,19,215,698
14,1,17,402,21,28,392,91
96,2,145,167,46,55,13,67
32,483,186,1,168,58,801,436
131,484,256,386,13,68,100,514
170,485,260,148,55,180,202,502
135,7,264,149,3,200,195,371
168,2,214,118,54,206,355,574
399,30,268,39,20,281,620,560
29,322,33,36,42,319,286,42
22,554,25,43,35,340,126,16
401,3,274,7,10,355,269,592
208,176,276,4,92,380,331,619
3,221,4,165,2,534,216,56
582,66,237,574,385,570,150,617
325,5,279,17,50,768,626,529
407,4,284,24,12,978,366,366
408,3,289,6,14,985,475,305
406,2,293,22,9,996,30,497
19,20,22,3,30,37,62,23
253,140,130,11,32,53,199,631
26,142,29,51,39,60,209,32
11,144,14,156,16,74,154,49
511,145,139,463,102,122,735,395
2,146,2,2,1,143,267,45
16,3,18,98,25,194,373,4
99,1,122,21,40,207,254,63
69,784,146,139,85,229,43,71
455,3,142,456,98,278,905,458
131,2,301,13,9,327,67,437
245,1,115,4,42,359,107,592
167,1,212,45,53,377,838,563
196,2,124,2,74,393,162,624
123,173,307,63,24,406,44,432
10,7,12,7,15,494,637,38
206,3,120,103,89,795,594,481
583,2,311,1,63,880,9,129
499,302,316,20,61,50,519,633
583,304,318,1,20,58,326,320
60,218,314,22,29,100,442,694
480,126,321,34,55,131,197,504
294,10,326,23,8,173,59,679
476,9,251,2,52,198,158,503
73,7,43,643,291,217,280,581
137,1,48,317,153,251,652,613
41,1,36,186,129,300,599,25
482,17,330,717,115,301,421,162
403,159,289,143,7,385,246,441
24,160,26,26,38,667,412,171
583,161,332,1,63,669,41,49
78,162,109,87,103,674,94,586
5,163,7,172,9,790,213,31
194,164,122,4,73,793,429,579
1,165,1,29,1,847,97,104
8,166,10,9,14,993,370,7
584,167,336,163,66,69,21,483
67,168,148,137,84,126,310,116
121,169,305,65,25,131,311,387
277,170,117,46,11,156,95,122
93,171,146,121,47,192,471,62
276,275,107,62,13,248,197,419
16,259,18,168,28,264,154,33
131,188,68,86,6,281,342,576
11,102,13,45,20,296,37,81
495,94,291,20,729,353,301,458
581,92,309,3,62,355,258,84
243,91,113,6,43,360,160,547
18,88,20,85,32,365,324,53
585,85,341,119,67,374,155,170
250,17,126,154,34,375,415,575
165,12,210,47,52,380,571,518
14,10,16,100,24,839,106,41
168,5,103,761,55,840,147,411
499,4,344,147,121,35,184,439
22,2,24,180,36,39,506,48
7,7,9,20,13,70,273,97
130,21,67,57,7,92,439,680
585,153,349,1,68,125,281,154
23,277,25,3,37,134,509,67
193,470,121,25,72,231,526,683
92,471,147,92,48,315,568,42
583,472,335,134,65,358,118,587
15,474,17,139,27,361,57,71
577,475,231,545,380,546,310,588
314,476,355,544,364,568,107,522
24,477,27,7,37,603,446,71
7,478,9,28,13,629,335,7
17,126,19,14,30,728,34,13
431,101,361,55,57,731,530,397
129,5,66,50,9,920,398,603
9,3,11,91,17,990,19,54
203,2,270,25,87,17,491,590
386,1,222,267,30,86,265,542
449,4,159,1,90,95,252,367
243,480,217,118,43,96,587,497
14,10,16,32,25,128,98,6
396,8,268,22,15,167,429,563
6,7,8,127,11,178,314,20
497,6,342,11,118,192,240,466
8,3,10,37,15,193,182,5
585,2,368,2,68,239,119,353
582,7,334,27,63,266,77,510
500,9,226,19,121,501,378,564
21,12,23,22,34,716,369,3
444,14,137,75,77,717,299,395
585,292,373,642,396,718,241,487
586,290,379,1,70,757,733,131
90,289,149,13,51,831,874,18
488,288,42,711,203,988,397,636
526,287,384,32,322,23,573,633
87,284,163,2,55,46,409,87
164,280,253,117,49,54,389,526
587,240,391,17,75,59,370,549
16,20,18,12,29,178,313,40
22,3,25,10,35,179,56,45
581,2,333,29,62,208,424,563
17,1,19,12,30,211,414,19
450,2,137,588,93,297,235,493
19,4,21,46,32,492,103,32
19,9,20,64,31,493,688,20
441,10,124,1,69,668,184,428
445,395,147,3,81,679,173,215
396,399,143,100,10,753,18,355
446,401,151,2,85,796,174,216
442,8,134,11,74,798,618,412
587,7,399,117,75,799,38,184
443,6,137,4,76,800,827,327
71,5,56,478,295,15,344,608
447,4,156,85,87,20,571,384
345,3,78,10,64,36,16,558
270,2,68,375,250,43,16,569
133,1,43,367,147,47,915,657
492,1,328,335,114,74,547,407
588,294,405,519,398,114,365,511
417,295,233,280,36,164,364,256
84,297,159,597,191,190,673,571
59,298,166,14,72,223,68,577
5,300,6,114,10,308,654,24
57,198,305,3,173,400,392,236
134,56,59,1,145,435,262,571
32,32,65,838,338,443,664,30
449,14,179,41,92,491,432,424
1,12,1,2,2,625,578,59
5,16,5,73,9,865,25,1
160,66,203,125,43,969,358,549
237,257,419,132,54,36,429,483
90,215,144,10,53,40,219,86
73,203,102,85,94,48,307,617
92,194,131,149,50,54,226,77
17,10,17,8,27,74,293,17
124,8,292,157,19,100,413,423
273,7,131,1,16,116,113,204
135,6,322,79,6,139,55,485
56,5,304,5,171,156,186,295
133,4,58,3,143,215,840,630
49,3,70,4,164,228,102,579
197,2,67,779,307,267,280,581
146,1,39,94,355,275,197,67
384,6,287,689,375,407,547,463
12,22,12,85,21,467,41,37
119,24,195,103,31,517,616,633
272,29,130,1,18,558,465,263
88,102,146,913,57,795,239,29
300,114,186,809,87,71,368,581
168,117,428,3,80,80,138,575
