Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
836,8,1325,5497,147,6376,1218,2757
584,7,544,220,36,6377,7243,2520
837,6,526,8,39,6378,3060,2549
838,5,1,2,1,6380,7449,119
839,4,2,3,2,6381,476,98
840,3,1332,1,2370,54,6799,2339
98,2,1336,2,41,135,1693,1780
841,1,1360,23,25,177,7488,2321
842,4458,575,21,24,234,6378,2818
843,4459,1287,3,16,252,7923,1681
844,9246,1368,2,29,356,2601,1681
845,28,1231,1,217,416,1237,2239
846,27,1381,3,182,695,4119,2253
847,26,1116,4,181,696,9226,2021
848,25,1112,1,199,697,768,2254
849,24,1387,2,191,774,1110,1533
850,23,1159,1,173,3921,601,2107
851,22,1141,1,170,3922,2678,1724
852,21,1,3,1,3923,2425,25
829,20,2,8876,2,3924,6032,108
830,19,1,8873,1,5961,1360,133
853,18,1385,3696,108,133,27,2770
932,17,1390,85,98,134,8808,1197
854,16,94,3683,454,191,730,449
855,15,1392,10,89,233,4087,858
856,14,2,18,2,361,681,4
857,13,2575,9386,5,363,5684,2662
858,12,2578,2,6,1269,3277,2378
859,11,2583,8971,8,1270,8789,2503
860,10,2586,5,9,1271,758,2445
861,9,2592,33,13,1272,7251,2337
862,8,2567,50,2,1273,707,2492
863,7,2570,1,3,1274,1764,2287
864,6,2572,7,4,1291,344,2180
865,5,2611,4,13,1314,8519,2330
866,4,2613,6,14,1334,5028,375
867,3,2615,3,15,7253,8967,379
1,2,4,9,1,131,7847,91
16,1,2616,67,16,191,1187,1622
1631,5,2617,11,17,1344,2197,386
1325,84,2618,337,18,1372,790,388
1324,29,2619,274,19,1373,3669,390
1452,28,2620,1149,20,1374,4638,391
69,27,2621,77,21,1375,876,392
2811,26,2622,81,22,1376,2646,1780
71,25,2607,155,12,1381,3454,2421
72,24,2612,70,15,1382,3250,1713
1307,23,2621,1103,25,1383,2481,484
79,22,2623,1,22,1384,5138,2166
80,21,48,62,4,1653,3210,357
3019,20,2625,6,26,3973,1577,1424
193,19,2626,230,27,5323,5490,1425
2615,18,62,263,6,5963,5866,349
96,17,2627,85,106,59,266,1741
3020,16,2630,2,105,185,6118,2480
3021,15,2632,51,103,299,511,2122
3022,14,2679,412,73,305,2919,1009
15,13,2581,419,11,372,5846,1806
2089,12,3083,4,2768,407,7149,2848
1360,11,3084,1,2770,450,4465,2705
3023,10,782,2,167,455,5926,127
3024,9,354,74,2,523,2724,1224
3025,8,1159,266,1,524,135,392
3026,7,3,220,41,525,5896,22
108,6,1162,29,42,526,3790,391
3027,5,4,1,6075,667,5354,21
115,4,3083,5279,19,2503,533,2077
3013,3,3084,93,290,2505,6516,1787
3028,2,18,5,3,4575,8271,163
3029,1,2545,2,6,141,8031,2770
3030,4,2561,4,16,237,6907,2515
3031,30,3081,3,141,4507,1633,1958
3032,29,3082,1,199,4520,5019,1235
3033,28,3087,13,199,4523,3630,1178
3034,27,3094,18,199,4526,3310,2778
3035,26,3095,19,199,4533,4180,1172
3036,25,3096,1,198,4534,2997,1175
3037,24,657,45,544,4535,1341,123
3038,23,819,73,538,4536,7849,233
3039,22,675,13,498,4537,8950,275
3040,21,1087,2241,495,4538,240,1186
3041,20,643,125,486,4540,811,154
3042,18,479,75,433,4541,3437,42
3043,17,814,2,6903,7247,986,247
3044,16,8,116,23,7249,179,170
3045,15,11,13,3,140,9978,114
3046,14,13,664,4,236,6376,150
702,13,16,1,5,4506,1089,11
704,12,19,3,6,4510,724,47
705,11,3269,11,7,4519,4188,2786
1307,10,25,47,80,4522,1902,155
3554,9,3270,9333,11,4523,906,2414
3555,8,588,3019,13,4525,6196,270
4,6,2,540,1,4532,7991,107
15,5,3268,5,33,4533,1391,2191
1357,4,5,486,2,4534,6735,375
41,3,3,16,1,4535,7410,482
711,2,3267,314,32,4536,5355,687
14,1,3,1,1,4537,3357,284
11,3,5,2,2,4539,2481,320
13,31,8,2,3,4540,7052,159
209,30,11,90,4,26,1536,217
2708,29,3268,4171,31,99,1920,1840
3445,28,3269,6,30,5891,1356,204
10,27,15,2,6,5892,1306,656
2710,26,3270,15,29,5893,6512,1826
2716,25,3271,4,28,5894,1457,203
1361,23,3272,502,27,5895,3040,202
3561,22,2,1,1,5896,1664,36
3564,21,5,5127,2,5897,1783,125
3565,20,8,13,3,5898,757,67
1337,19,3,15,1,7238,8411,161
1308,18,6,275,2,7239,481,103
1307,17,12,50,6,7241,5472,5
1443,16,3,29,1,7242,759,58
2,15,3253,6,86,7243,2860,2775
3,14,9,3711,5,7244,8927,166
6,12,601,5275,8,33,8762,54
19,11,6,48,4,140,7940,108
17,10,604,3766,7,366,2697,112
1350,9,3263,4373,107,2551,7106,2072
16,8,3264,3,105,2552,5741,2069
1353,7,3265,8,104,2553,8276,459
8,6,3266,4,103,2554,2709,2058
1354,5,5,1,4,2555,5349,651
42,4,3267,2,102,2557,6961,458
15,3,606,12,6,7223,6132,153
10,2,3267,1,97,7228,1077,855
14,1,3268,2,96,7231,1356,854
210,2,610,1538,3,7232,3962,220
3445,32,611,1,2,7233,9029,804
3381,31,3498,2,116,7234,3853,2163
14,30,3503,1,115,7235,2193,2197
11,29,1152,9,117,86,1138,2438
1293,28,3506,3,114,363,675,985
2709,27,6,347,1,743,1511,821
1358,26,1019,5,6758,748,413,1028
2715,25,2099,2,45,2631,2514,345
3568,24,1182,15,123,2632,3485,1795
3559,23,1186,6,61,2633,2863,1398
1360,22,1189,28,60,3434,5892,1040
3569,21,1195,1,62,3435,3735,1041
3570,20,549,7,184,4847,4513,1759
3571,18,1331,5511,150,4850,7290,331
93,14,2842,3,149,5159,1131,1760
4091,13,4546,5,148,7214,3978,208
4092,12,25,1,183,7219,7301,237
1342,11,4559,3,3,7220,7940,2395
1,10,556,3,147,7221,9635,1255
2295,9,18,3761,146,27,5471,2277
19,8,3801,6,145,197,1695,2328
1351,7,4550,1,144,313,4038,281
1295,6,3006,1,143,380,9031,453
1356,5,3009,1,241,1236,6301,1428
4362,4,776,3,142,1270,9017,2079
4388,3,1681,3731,5,1609,328,1777
4389,2,4560,2,3270,1780,8194,1558
4390,1,4151,1,140,5217,621,2080
4391,1,3016,14,139,5447,498,1641
1344,3,4548,63,137,7207,769,1792
20,71,3021,1,135,7208,7915,1305
1345,80,4561,5855,133,7209,5736,1308
1346,33,3030,281,131,7210,1259,630
1348,32,4562,266,130,7211,7152,629
1350,31,4563,6,128,7212,1740,806
1351,30,4564,78,3421,60,1708,2742
1352,29,4565,1,156,195,2715,2417
1353,28,816,5853,342,241,1324,2656
45,27,1717,73,330,302,1454,1722
715,26,206,42,326,368,3995,2328
7,25,219,451,325,773,4318,2272
17,23,818,8,323,775,2816,1661
3553,21,823,5,321,776,1443,2129
2704,20,223,327,301,787,324,2130
1305,19,836,330,294,788,5339,353
14,18,3126,2,186,794,2434,1723
2706,17,843,86,306,795,1462,352
3556,16,848,31,269,798,8836,2131
1357,15,853,1,267,799,1089,351
3557,14,860,189,265,2482,8394,350
3733,11,864,678,275,7204,867,349
3559,6,868,91,263,26,2055,1561
11,936,872,9,261,6718,9114,348
4441,36,876,197,260,6719,3224,347
4442,34,881,10,258,6720,2438,1727
1,33,884,139,256,6721,4305,1168
24,31,890,72,253,6722,2922,1172
656,30,894,99,251,6723,382,1728
3,29,897,272,249,6724,5060,346
1304,28,774,226,247,6725,46,1107
1302,27,905,4,246,6726,9298,345
4506,26,909,122,244,6727,5491,344
30,25,914,9,242,6728,158,2393
893,24,920,12,240,6729,8504,91
25,23,925,35,237,6730,10229,2421
2,22,931,11,235,6731,6579,2420
4,21,936,1276,1167,6741,5681,2392
3589,20,1715,3,233,110,7300,2134
3592,19,946,1,229,185,6462,2478
3594,16,949,5607,1165,193,3618,2407
3597,15,1323,18,562,204,5034,337
3598,14,692,6,257,238,4773,1788
3562,13,696,83,48,734,2095,2250
4506,12,698,5605,2136,990,794,2375
649,11,704,87,6067,2089,4738,2254
4850,10,707,62,5,3844,2618,2527
4863,9,1,5,522,3845,2371,1513
890,8,712,1,392,3846,1811,348
4864,7,716,3,583,5077,4198,2227
4865,6,720,4,411,5377,3587,1167
4866,5,728,82,410,7191,3221,1168
4867,4,735,2,409,7199,7772,1515
4837,3,738,3,408,7200,8862,698
4868,2,1279,11,606,30,77,100
4869,1,1276,5,604,295,3244,128
506,1,1273,4,602,296,4762,9
4870,72,4,1,65,362,3523,35
4870,73,1723,342,64,365,1924,406
4600,5058,1719,349,36,2449,1003,259
4602,5060,215,140,23,2477,3166,402
4871,5061,805,6,7379,2524,3745,2343
1312,5062,791,57,15,2525,7058,2308
2663,5063,136,1,428,2568,3565,641
1303,35,574,10,186,2569,2211,2632
2704,34,7,1,150,6730,4225,1492
1349,33,3819,3,149,7182,1130,868
3550,32,4568,2,144,7186,3089,1551
5073,30,4569,4,141,7187,349,2514
5074,29,4570,713,148,7188,3134,29
17,28,3024,356,152,218,702,94
5528,27,1427,1,463,4660,1221,348
5533,26,1938,2,53,4661,572,277
5533,25,12,2,242,4662,3538,1242
8379,23,3920,717,299,7082,3483,494
2,22,703,5,22,7083,872,2875
56,21,3922,1,397,7084,4706,493
8376,20,16,3,21,7086,641,1359
69,19,3924,266,415,7087,7975,492
3714,18,3926,2,20,7088,2280,491
3715,17,24,1,19,7089,937,1012
2,16,3928,1,414,7090,2540,1746
3716,13,3930,65,18,7091,6319,1747
3717,12,3932,37,17,7092,917,490
4,8,3933,4,16,7093,4500,489
5,7,2216,9783,15,67,208,3307
6,6,2004,1,620,82,8416,2641
3718,5,655,1,255,1182,142,1490
3719,4,2,2,1,4031,5196,350
5735,2,662,1,254,4032,5371,1172
212,938,1,1,2,4033,1069,138
69,38,667,2,253,4034,5608,313
7095,37,673,8,252,4035,3934,312
3714,36,676,397,251,4036,1910,311
4823,35,684,119,250,4037,3321,310
1,34,691,556,188,4039,4083,1310
1,33,661,1,238,5764,789,447
2,32,694,10,237,5769,2662,446
1597,31,697,21,256,5770,1939,1307
1598,30,3255,42,192,5773,2202,1685
1599,29,3836,353,1568,120,3150,1827
1600,28,805,13,1,5609,3607,964
1601,27,531,1,2,5611,1147,243
546,25,535,20,3,5612,2568,242
1602,24,543,138,4,5613,5841,241
1603,23,2,16,5,5614,5904,321
1604,20,807,13,4,5678,9633,643
1605,18,1470,1,5,5679,3624,1857
1606,12,811,1,6,5680,1164,852
1607,10,816,6,7,5681,1807,854
1608,9,819,151,8,5682,4084,856
1609,8,823,26,9,5783,3725,430
1610,7,828,73,10,5784,8889,858
875,6,830,1,11,5785,6853,431
1611,5,837,7,12,7177,8281,432
1612,4,1472,264,344,109,6783,806
1613,3,1473,2,343,3491,708,807
1614,2,1474,3,342,3542,5617,1032
1615,1,104,6,341,3543,628,5
1616,1,100,9241,296,3547,3444,4
1617,2,3247,33,94,3548,4556,2445
1618,3,1010,92,340,6057,5113,2
1619,4,5,97,1,7158,40,2
1620,5,8,209,2,7167,2911,4
1621,6,3,3,1,7168,2012,2
1622,7,615,5,65,7170,3764,484
1623,10,625,2,64,7172,978,483
1624,43,3970,1,1,7173,2149,1410
1625,45,744,9,1,7174,5808,43
1626,54,745,5,2,7175,2446,435
1627,60,746,3,3,179,1488,383
1628,61,747,23,4,702,303,46
1629,65,1958,2,5,2337,7913,1419
1630,66,748,3,6,7131,2098,314
1631,67,75,4,5,7139,162,98
1632,68,80,1,6,7143,2325,97
1633,4464,85,2,7,7148,3637,162
1634,4478,2,1,3,7149,3520,69
1635,3,87,45,7,7150,3852,213
1636,1,1614,8826,6,7151,4055,2202
1637,2,1962,10,7,7152,425,514
1638,4,2666,19,115,7153,4029,3087
1639,2,864,1,1,7154,2288,1125
1640,1,3964,44,1,7155,4322,1098
1641,1,2570,33,3,7156,4842,3364
1642,2,4,10,10,80,4705,983
1643,3,3965,7,9,210,4918,767
1644,4,3966,4,8,269,246,766
1645,8340,3967,2,7,347,4005,1099
1646,4,3968,1,6,1479,2502,765
1647,3,2368,1,1,1480,6491,308
1648,1,446,1,1,1481,6844,2788
1649,1,921,3,2,1482,4672,2854
1650,2,744,2,3,1483,2772,168
1651,23,2370,8,4,1487,5417,1518
1652,7032,752,5180,5,1690,6005,174
1653,7033,1457,1,6,7124,5010,2566
1654,7034,762,5,7,7126,913,175
1655,5,2377,11,8,7128,5037,307
1656,1,2384,8961,329,7129,2776,306
1657,946,2392,10,327,141,6723,1142
1658,936,2395,5193,325,150,6762,1320
1659,46,2399,1,324,3903,6055,305
1660,45,2403,1,323,4558,992,1140
1661,44,12,9512,53,4561,4307,121
1662,43,3165,2,193,4562,3759,2296
1663,42,11,8958,50,4564,7448,370
1664,41,1190,3652,2,4565,1872,2620
1665,40,1198,3686,4,4566,4360,2614
494,39,1011,10,5,4567,991,222
1666,38,1208,19,6,4568,2836,2613
1667,37,1576,1,46,4570,2932,1539
1668,36,925,5,202,5752,6127,2641
216,35,928,4,201,5755,4993,603
1669,34,1626,4,1,7122,554,1686
1670,33,8,3,2,71,3347,6
1671,32,2201,18,3,151,2651,2398
1672,31,18,8,4,197,5377,7
1673,24,1618,1,1,255,2347,1692
1674,23,1608,12,3,317,1791,1693
1675,20,2209,2,1,3306,5115,2392
1676,19,10,1,2,3307,6777,1
1677,18,881,2255,120,3308,3476,2391
1678,17,2219,2104,1,3309,2227,2030
1,16,2229,9,397,3310,7675,114
1,15,1117,7241,212,3312,2406,1435
2,14,2236,139,89,3313,6820,2193
522,13,1442,1592,35,3314,7645,2388
3,12,1448,51,34,3315,3114,2057
1,10,1452,151,33,3316,3416,2186
8352,8,1455,99,32,1542,1781,278
523,7,1116,131,116,6183,2496,353
1,6,545,64,236,7094,5355,503
1,5,1118,100,87,7104,2458,199
2,4,5,148,209,7107,1429,3268
2545,3,1431,133,1092,7110,782,228
2546,2,2248,29,86,7111,813,227
7919,1,2254,3904,85,7112,7014,226
7920,1,2262,36,84,7113,7329,11
7921,18,3,134,2,7114,4602,178
2868,19,8,103,2,7115,1622,180
7923,26,1172,3,3,7116,3044,909
1,59,3070,4,3,7117,123,1407
2,64,2650,42,333,7118,5603,2498
3,4467,72,1,345,7119,7233,80
1,4468,13,1,211,198,637,606
3,4469,3075,2,90,260,722,1143
4,4470,3080,3,91,370,753,275
1969,4471,385,2,8,1513,5746,240
1970,4472,1084,4,7,1514,409,2292
897,4473,34,76,4,1765,7824,117
2514,4474,404,52,6,3225,9496,234
1963,4475,395,95,5,4620,51,233
2515,947,406,93,4,4623,7562,126
1964,46,3256,94,108,4625,286,2837
2516,6,2310,13,3,4784,2254,847
1,5,2156,298,2,7059,3098,2464
2,1,16,101,5,7077,3932,92
1446,18,29,1,6,7087,1216,252
3,19,2317,115,8,7092,7620,1969
1447,20,1147,1,24,70,5115,2250
2,21,6,27,126,1074,2817,59
1448,22,9,13,127,2162,827,542
1,23,2165,28,185,2166,5905,2249
2,24,2172,35,3,2167,4285,2556
83,25,12,18,128,2681,3071,95
1,26,2178,19,186,3123,6975,874
8638,27,2185,16,4,4283,1244,2716
1955,36,14,3,129,4830,2792,276
1742,37,2166,4,125,4831,2516,2651
7,55,2160,24,1,4841,1843,160
1962,4428,13,48,3,5070,2381,1877
1963,7,2301,29,123,7045,7148,2497
1956,6,2531,31,187,7054,3610,1053
1957,33,2533,53,188,7056,4782,1769
1521,39,2541,10,189,35,5451,1054
1388,40,2549,7,190,104,1607,1645
1387,44,2554,6,191,155,5326,1055
1386,49,2288,46,2,5339,1000,1717
1385,50,1950,32,115,5340,875,1045
1383,2690,1954,26,17,5341,1420,364
1382,2692,1961,5,15,5342,4012,897
1381,34,2975,17,1,5343,6906,1495
1380,11,2073,18,1,5344,5660,907
1379,10,166,9,1,5345,83,15
1510,9,168,25,2,5346,4427,99
1378,8,170,1,3,5347,8805,33
1377,7,172,2,4,5348,1323,374
1509,3,2081,22,5,5349,1884,2691
12,2,1380,55,6,5350,3088,2376
1376,1,177,8,7,167,1468,44
1375,1,184,11,8,271,1573,34
1374,2689,189,6,9,272,3982,16
1508,950,1723,2,10,1239,4331,2756
14,51,9,19,11,1279,1817,108
15,50,1299,1,12,1282,2786,80
1964,48,205,1,13,1283,4237,59
1958,37,2089,22,14,1290,1195,906
1965,24,2909,63,33,1291,1620,1558
1366,23,2,46,1,1315,2834,84
1960,12,1915,47,4,1323,1070,2676
1961,11,1546,44,5,1327,4661,2391
1966,10,8,80,34,1337,6205,30
1967,9,15,57,35,1446,1243,24
2745,7,2011,79,36,7042,6247,2633
2746,6,18,59,7,107,2295,19
2,5,20,81,37,272,1123,46
64,4,26,38,38,1245,454,45
1388,3,2911,35,39,1259,7512,2662
1516,2,32,34,40,1346,579,36
2747,4463,39,74,12,2876,4905,44
7,951,2023,23,74,2878,1472,2647
8,49,2907,2,32,2879,6738,1474
9,36,2,54,1,2880,7325,66
2938,25,4,75,2,2881,2365,473
2939,13,4,4,40,5278,1795,167
2940,12,1913,805,3,5279,7288,2592
2941,11,1548,33,4,5296,1893,2475
2942,10,6,1,33,7039,1172,54
2943,9,9,11,5,7040,1001,55
2944,7,11,3,41,207,7123,119
2945,6,13,9,34,270,1414,60
3,5,2009,1,35,1275,3904,2549
1389,4,18,2,36,1280,1827,38
2746,3,21,3,7,1287,5731,83
873,1,24,10,37,1288,173,39
1359,1,2909,3,38,1289,367,2578
2108,2,159,35,9,1306,1586,9
1038,8326,30,10,39,1313,2664,120
2945,8327,37,9,11,1320,3183,40
2362,8328,2021,1,73,1325,956,2563
2109,952,2,517,1,1327,1693,407
2110,52,6,19,39,1333,4767,101
2946,51,1911,2,2,2398,1381,2658
1964,50,1550,1,3,7037,4892,2409
2669,49,4,1,32,34,5853,12
2947,48,7,1,4,109,6688,11
1390,47,9,2,40,207,303,53
1518,46,11,2,33,331,835,6
2745,45,2007,1,34,1278,5550,2615
5,44,14,3,5,1284,6385,1
6,43,16,1,35,1290,5847,28
7,42,19,1024,6,1302,182,17
1519,41,22,2,36,1331,5499,27
2744,40,2907,1,37,1332,42,2644
6,39,1909,6,1,1333,1300,3065
12,38,1552,2,2,2875,5124,2002
2569,37,9,41,32,7033,5793,413
2980,30,1917,1,37,7034,379,2759
2981,29,1904,1,2,7035,1587,2647
2982,25,1902,5,38,162,1439,2711
1275,24,1900,4,31,270,5250,2652
2983,23,1897,2,3,1259,2846,2657
2984,22,1895,1,33,1260,4101,2630
2985,21,1892,6,4,1261,3968,2675
2986,20,1889,7,34,1264,1733,2631
2987,19,996,5,35,1265,1376,14
2988,18,1883,10,36,1266,14,2712
2989,16,1876,1,8,1267,5344,2632
2956,14,108,1,70,3889,6484,29
1311,13,1544,7,36,5322,2353,2308
2990,11,1554,6,29,5323,3024,2421
2991,10,1557,6,1,5324,4563,2420
2992,9,1559,1,37,5325,3822,2356
2993,8,1561,1,30,7031,2023,2415
2994,7,1564,1,2,35,844,2410
2995,6,1566,4,32,247,3243,2437
2996,5,1569,8,3,259,4991,2392
2997,4,1572,2246,33,388,4199,2436
2998,3,1389,130,5,513,3148,2484
2999,2,1357,3,10,516,4415,64
3000,20,1576,2,45,539,1502,1073
3001,4462,1578,1,35,540,5468,2355
3002,4464,1581,12,46,2692,8234,808
3003,4465,1583,126,47,3453,95,2011
3004,4466,1585,1,7,7017,92,2435
1392,4467,1587,2,48,7023,8275,805
2398,7,1739,1,4713,7026,1624,1854
2399,4,1588,6,49,7028,531,2260
2400,3,1590,2,50,7029,6312,2322
2401,53,1592,5,6870,73,6449,1074
2402,15,1594,4,51,111,6843,2291
2403,14,1596,1,52,112,6980,2074
2404,13,1598,2,53,118,4203,797
2405,12,1600,1,54,4484,2777,2246
2406,11,1603,1,55,4488,2708,2293
2407,8,127,3,4518,4490,478,2243
2409,7,1605,5,44,4529,4121,1697
2410,5,1608,3050,56,4531,1647,2082
2411,4,1611,1,57,4532,935,795
2412,3,3,22,28,4533,2629,1
2413,2,13,15,35,5869,5188,112
2414,1,4,1,29,5870,2000,5
2415,2,2000,2,30,7011,849,2604
2416,11,7,8,1,7012,5276,10
2417,13,9,2,31,73,182,17
2418,15,12,26,2,166,1854,28
1519,17,15,15,32,211,80,16
2419,18,168,6,4,304,2272,64
2420,19,21,5,34,337,1485,65
2421,20,28,2,6,962,3551,15
2422,21,2012,6,68,963,1958,2618
2423,22,10,3,27,964,6269,11
2424,23,3,1,28,965,4010,5
2743,24,1993,1,29,966,5868,2614
2745,25,5,2,35,967,5655,54
2746,26,2,3,30,968,3493,27
2425,27,5,3,1,7007,8747,18
2747,2684,8,18,31,7008,1994,26
2749,2685,2893,4,32,7009,6621,2643
2750,960,21,5309,5,298,9273,25
876,959,2965,5310,56,2653,1414,251
2054,958,15,23,26,2697,2130,29
2426,956,8,2,27,2698,1190,23
2427,955,3,1,29,3380,2823,45
2428,954,10,2,34,3381,5166,36
2753,953,3,1,30,3382,5841,44
2942,951,2888,3,31,3383,224,2661
2673,950,9,1,32,3384,2343,37
3008,949,16,3,4,5061,7021,43
3009,948,832,2,6502,5062,1950,2882
2674,947,1727,4,7,6986,928,2138
3100,946,1730,15,8,6998,6753,1088
2534,945,1732,1,1,7003,2126,2864
1383,944,1736,1,5,7004,5071,2412
1515,56,1045,2,5427,214,5867,378
1514,55,165,15,24,336,3613,63
1378,54,172,103,25,711,9799,69
1376,53,2168,811,26,712,1356,2540
10,52,177,82,27,713,7397,47
11,51,155,94,31,714,4060,176
2763,50,1308,3573,1,715,4843,188
2979,49,189,698,30,720,777,129
24,48,196,66,2,6977,1130,49
26,47,199,143,44,6978,900,224
1368,46,201,125,45,6979,4905,162
3101,45,205,705,46,6980,1699,193
868,43,207,6424,47,6981,517,410
1362,42,211,493,49,6982,7883,238
2768,41,214,99,50,6983,6570,191
2954,40,216,1080,39,71,1636,787
3102,30,2180,4496,64,170,1716,2554
3103,29,2184,49,10,353,2055,2513
2776,28,2193,128,11,1209,4019,795
39,27,408,74,3,1230,293,206
2168,26,1312,46,6504,1243,1295,264
3104,25,1303,32,5,1477,2604,538
3105,24,1973,4611,15,1582,8724,624
3106,23,973,65,5309,1681,4262,2490
3107,22,1438,106,4,2294,8139,2360
3108,21,599,101,5375,5190,420,2340
3109,20,4571,123,16,5191,332,2029
3110,19,1469,60,5429,5352,719,2298
3111,17,31,102,22,6962,5605,14
2898,16,24,171,23,6975,295,20
3112,15,19,104,25,6692,4837,2
3113,14,13,168,26,6693,6798,1
3114,12,2872,667,27,6694,5510,2618
3115,11,7,170,28,6695,6723,80
3116,10,41,103,29,6696,1176,127
3117,9,26,2369,30,6697,8380,79
3118,8,1984,44,62,6698,4680,2603
3119,7,1852,1,1,6699,2048,621
3120,6,7,131,1,6700,2744,465
3121,4,886,83,1,6701,3150,636
3122,3,406,8,2,6702,1318,208
57,2,410,163,3,6703,6191,268
3215,1,246,3,1,6704,3847,53
2,1,249,5,2,6705,2946,52
8,10,409,2,1,6713,2562,317
2155,11,462,1,2,111,1055,316
1271,15,3208,4,36,339,952,487
3223,17,1437,1,37,2425,203,2006
629,50,1438,22,38,2427,828,486
3224,51,30,23,15,2428,3233,56
3225,52,33,19,17,2429,4972,193
3226,53,1590,20,23,2430,1267,2279
3227,58,1591,5147,25,6950,2042,2409
3228,439,1362,65,3505,6951,2819,430
3229,1919,46,4,5494,6952,4906,84
1368,2848,3381,5,10,6953,5662,2189
1366,4451,3382,2,11,6954,369,2443
3230,4453,3383,1,12,6956,4266,2362
1016,4454,3384,14,13,6958,2961,2363
875,4458,3385,3,14,6959,3408,1690
2953,4459,3386,2,15,72,1764,2273
3231,4460,3387,1,16,168,1459,1440
3232,4468,3388,68,17,213,1067,962
3233,5186,12,6,3,275,463,218
3234,5189,29,2,13,728,143,25
3235,5190,3385,3,26,729,6528,898
3236,5191,255,1,28,730,3161,224
1,5192,2010,4,30,731,2561,2386
3236,5193,3386,1,33,732,1329,1447
3237,5194,3387,2,35,733,103,896
3238,5195,3388,3,2923,734,6065,1928
3239,10,3389,4,40,748,3484,1659
123,7,1279,5,16,749,5474,160
6,6,1280,1,19,753,952,82
3239,5,1281,2,21,761,698,101
2978,3,1282,1,23,70,3096,167
3240,957,1283,1,24,111,2398,162
3241,57,1284,1,26,158,2009,210
3242,55,688,1,28,271,2548,126
2983,54,528,1,29,333,4082,1387
1305,53,3388,5,31,738,1230,850
2984,52,413,2,52,1030,2319,215
2985,51,7,1,4,1210,3002,41
1,50,278,1,52,2518,2896,1407
2,49,3385,1,55,2519,3366,571
1387,48,463,1,57,2520,7050,381
2745,47,877,1,58,2521,7596,1
1386,46,3268,1,61,2522,3819,1736
1385,45,224,1,64,2524,7238,128
1519,44,48,1,67,2579,5369,49
4,43,243,1,25,199,3886,6
1384,31,62,2,70,202,5100,18
1382,29,256,5,72,299,1236,65
1509,28,945,1,75,326,1082,371
1377,27,896,3,79,411,199,587
3454,26,266,7,82,474,1401,105
3455,25,3386,1,86,1755,938,570
3438,24,1998,2,27,2463,7593,2168
29,23,3387,13,90,4785,735,568
3451,21,2523,126,93,6935,9190,1228
1,19,3374,16,30,6938,536,1229
1388,18,3376,28,2926,6941,6756,1710
2744,17,3388,12,96,6943,8077,564
1387,16,3359,1,4,6945,1161,2271
1386,15,3360,6,5,6946,2136,2525
1520,14,3361,1,6,31,10264,2444
3,13,3362,5,7,109,7324,2445
1385,12,3364,2,9,211,9677,2355
1383,11,3388,4,12,332,2059,2463
1952,8,3389,1,13,732,10348,452
1510,7,6,113,4,733,8455,91
1378,6,935,2,1541,734,1496,40
3439,5,344,11,4645,736,5188,572
3437,4,285,6,48,737,1293,1448
28,3,506,2,4646,738,1536,1450
3450,2,199,4,106,739,7541,17
2162,1,213,10,109,6921,77,1478
3466,15,2781,5,5432,6928,8212,2034
1389,4459,25,3,114,6931,432,44
2743,9223,323,1,117,6933,8301,1459
1388,9224,2583,3,5717,68,255,1879
1387,9225,496,2,120,164,5527,192
2,958,31,4,5433,209,2137,62
1386,52,870,1,54,270,939,42
1384,45,554,5,122,271,1198,669
1951,36,579,2,3493,724,887,69
1379,32,583,1,5802,725,238,346
3438,30,226,3,126,726,464,105
3452,24,3387,1,128,727,3158,1356
3453,12,938,2,71,728,4431,412
27,9,3388,2,130,729,4052,519
3449,8,377,1,4649,744,909,550
3466,7,889,3,75,2420,662,628
1,5,884,6,131,2421,363,734
1380,4,259,4,78,6919,9413,146
1386,3,757,2,5719,87,2524,562
1519,2,3389,75,133,5932,4721,518
1381,1,3,3,2,5933,5302,137
1377,8325,1560,1,8,5934,6649,2223
25,8326,1561,8,10,5935,4768,2353
3447,959,3387,2,1542,5936,320,1650
3431,59,3388,11,132,5937,3172,1582
1,12,3389,9,133,5938,3174,1352
3590,11,3390,7,134,5941,184,1581
3591,10,3391,4,135,5942,4673,1893
3592,9,291,8,44,5948,7500,1357
2,8,49,1,62,6915,5796,32
4,7,253,3,74,6916,7206,55
5,5,1557,1,6,6917,6364,2086
6,4,1558,2577,8,5047,5783,2216
8,2,3390,3,1542,6581,2187,1815
9,5,3391,1,134,6901,2405,1280
10,6,3392,3,137,6902,4144,1281
11,7,3385,21,130,6904,2663,1445
3215,8,3387,2,132,6905,439,1444
3216,9,3388,5169,133,6906,2870,1756
3217,10,898,43,139,6907,1991,838
3218,11,3393,5,140,6908,6940,603
3219,12,3179,1,144,6909,7655,1944
3593,13,3396,7,145,6910,1833,320
114,14,3397,1,147,6911,7490,1930
2536,15,3398,1,148,6912,1064,1359
17,16,3183,1601,150,6913,1940,1940
2941,22,3399,981,151,33,3672,395
3594,21,3350,8,5516,6117,980,1605
1376,20,3189,3060,140,6119,1180,2587
883,19,226,1,15,6120,654,199
18,18,3400,5,142,6121,2281,2313
3595,17,659,3,151,6122,2238,155
338,14,3399,2300,152,6123,1249,1905
64,11,1,2,2,6124,988,130
3596,10,1833,19,126,6125,224,936
