Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
466,19146,17097,17515,23,8535,5700,2899
2939,19150,17098,262,24,8536,195,2898
3917,19157,17099,343,25,8618,9269,2897
3649,19159,17100,48,26,8630,4743,2896
3229,19165,17101,20,27,8669,2589,2895
3224,19169,17102,19,28,8672,12880,2894
2929,19170,17103,36,29,8712,4231,2893
4483,19173,17104,371,30,8779,14002,2892
41,19174,17105,46,31,8932,4253,2891
1449,19175,17106,115,32,8934,1588,2890
4463,19176,17107,13,33,8951,9578,2889
2918,19181,17108,362,34,8954,9473,2888
3637,19183,17109,12,35,9001,3171,2887
3903,19189,17110,11,36,9005,4327,2886
5308,19191,17111,353,37,9281,13792,2885
3634,19193,17112,26,38,9285,557,2884
42,19200,11952,269,4470,9781,2208,2267
7009,19203,17113,38,39,9787,2421,2883
414,19207,17114,110,40,9791,16424,2882
3628,19210,17115,368,41,9796,13430,2881
412,19212,1839,53,15391,9801,18603,13597
43,19222,17116,108,42,9802,13078,2880
44,19233,17117,41,43,9803,11401,2879
3891,19236,17118,284,44,9804,2425,2878
3208,19237,17119,2538,45,9805,14169,2877
3887,19239,17120,16309,46,9808,777,2876
993,19240,17121,17403,47,9809,10999,2875
45,19241,17122,16,48,9812,10258,2874
989,19243,10027,314,11730,9813,9086,401
3206,19244,17123,308,49,9814,175,2873
383,19249,17124,40,50,9815,13662,2872
3199,19250,17125,28,51,9819,18822,2871
966,19255,17126,42,52,9821,6555,2870
2875,19257,17127,10368,53,9823,11521,2869
3876,19263,5364,271,4468,9860,5091,690
46,19275,17128,111,54,9875,5450,2868
47,19276,17129,267,55,10435,719,2867
1404,19277,17130,54,56,10481,6771,2866
48,19278,10296,18256,15389,10482,286,3662
3872,19279,17131,112,57,10483,3822,2865
352,19280,5372,43,4467,10484,3463,737
49,19283,17132,17,58,10803,5989,2864
3192,19286,17133,290,59,10817,473,2863
4346,19288,17134,261,60,10824,2415,2862
50,19842,17135,18160,61,10853,746,2861
3191,19846,17136,14,62,11090,17904,2860
51,19850,17137,17368,63,11092,2121,2859
346,19851,17138,118,64,11093,8245,2858
3190,19857,17139,220,65,11094,8705,2857
943,19858,17140,145,66,11095,17836,2856
6946,19860,17141,82,67,11096,13082,2855
341,19861,17142,315,68,11097,6631,2854
3186,19862,17143,44,69,11098,4345,2853
3865,19863,17144,2443,70,11099,2772,2852
3597,19864,17145,79,71,11100,12714,2851
52,19868,17146,287,72,11101,3767,2850
3181,19870,17147,18287,73,11102,11189,2849
5841,19873,17148,396,74,11104,3825,2848
53,19874,11959,189,4466,11106,2131,2931
5827,19875,11960,143,4465,11129,16323,2265
316,19879,17149,285,75,11305,10752,2847
6578,19883,17150,239,76,11563,8923,2846
54,19884,10069,188,11729,11861,3934,1582
55,19890,17151,316,77,11862,1533,2845
56,20973,17152,221,78,11863,7448,2844
887,20978,17153,16349,79,11867,17324,2843
57,20990,17154,186,80,11868,4353,2842
3847,20999,17155,83,81,11869,3421,2841
3845,21003,17156,306,82,11872,10719,2840
58,21004,17157,363,83,11874,133,2839
59,21013,17158,255,84,11892,18963,2838
3157,21014,17159,342,85,12233,5353,2837
5783,21017,17160,84,86,12700,17592,2836
60,21021,17161,22,87,12705,9320,2835
2819,21029,17162,191,88,12840,13032,2834
61,21031,17163,345,89,12844,1931,2833
3151,21034,17164,144,90,12864,15810,2832
3835,21052,17165,352,91,13116,15031,2831
62,21055,17166,240,92,13117,3495,2830
63,21061,17167,190,93,13118,4272,2829
5767,21064,17168,19757,94,13119,6536,2828
2806,21066,17169,393,95,13120,17383,2827
64,21070,17170,10618,96,13121,15405,2826
265,21071,17171,272,97,13122,4312,2825
65,21074,17172,222,98,13123,12598,2824
2805,21078,17173,148,99,13124,9745,2823
263,21079,17174,237,100,13125,910,2822
2801,21083,17175,137,101,13126,2406,2821
1365,21088,17176,236,102,13127,2465,2820
841,21097,17177,10551,103,13128,4213,2819
2790,21098,17178,183,104,13129,17035,2818
66,21101,17179,377,105,13130,286,2817
67,21102,17180,395,106,13131,5545,2816
832,21104,17181,218,107,13132,11480,2815
4912,21114,17182,138,108,13133,16680,2814
3821,21126,17183,359,109,13134,7555,2813
68,21137,17184,78,110,13135,759,2812
69,21138,17185,17355,111,13136,7348,2811
70,21146,17186,348,112,13137,17714,2810
3814,21151,17187,76,113,13138,17745,2809
71,21193,17188,187,114,13139,13411,2808
1342,21194,17189,302,115,13140,817,2807
805,21200,17190,140,116,13141,13921,2806
72,21201,17191,379,117,13142,2137,2805
3537,21202,17192,303,118,13143,11308,2804
216,21214,17193,179,119,13144,13462,2803
73,21218,17194,184,120,13145,3241,2802
3124,21221,17195,330,121,13146,1046,2801
74,21309,17196,219,122,13147,9098,2800
75,21340,17197,341,123,13148,12617,2799
76,21410,17198,142,124,13149,10754,2798
3122,21475,17199,81,125,13150,16858,2797
77,21478,17200,77,126,13151,7274,2796
209,21479,17201,18101,127,13152,8016,2795
5670,21480,17202,185,128,13153,15268,2794
794,21482,17203,141,129,13154,1320,2793
78,21483,17204,304,130,13155,3308,2792
2748,21485,17205,320,131,13156,658,2791
79,21486,10357,238,4462,13157,14927,1758
6272,21487,17206,147,132,13158,18385,2790
80,21488,17207,247,133,13159,14615,2789
3108,21490,17208,195,134,13160,12078,2788
780,21494,17209,227,135,13161,3013,2787
3791,21495,17210,154,136,13162,2203,2786
6797,21496,17211,93,137,13163,9331,2785
3790,21497,17212,17323,138,13164,15281,2784
81,21500,17213,89,139,13165,14469,2783
2316,21501,17214,200,140,13166,13546,2782
3096,21504,17215,153,141,13167,15407,2781
153,21505,17216,248,142,13168,2913,2780
82,21507,17217,17416,4461,13169,8121,7103
83,21508,17218,150,143,13170,1516,2779
6723,21509,17219,339,144,13171,18920,2778
141,21510,17220,230,145,13172,8912,2777
84,21511,17221,156,146,13173,14785,2776
4877,21512,17222,94,147,13174,18157,2775
2697,21513,17223,256,148,13175,3924,2774
5031,21517,17224,90,149,13176,6800,2773
4892,21519,17225,201,150,13177,14024,2772
1209,21520,17226,155,151,13178,9291,2771
1438,21523,17227,323,152,13179,3492,2770
1212,21526,17228,249,153,13180,2051,2769
1439,21527,17229,340,154,13181,4330,2768
1440,21528,17230,295,155,13182,218,2767
1214,21530,17231,283,156,13183,3167,2766
1298,21531,17232,376,157,13184,14693,2765
1295,21532,16654,389,158,13185,3805,6945
1441,21533,17233,198,159,13186,12534,2764
1218,21534,17234,196,160,13187,15642,2763
1220,21537,17235,85,161,13188,5074,2762
6240,21538,17236,193,162,13189,637,2761
1222,21539,17237,10563,163,13190,12023,2760
1224,21541,17238,146,164,13191,4776,2759
3090,21542,17239,242,165,13192,4092,2758
2263,21561,17240,192,166,13193,8121,2757
1229,21572,17241,223,167,13194,1885,2756
1234,21573,17242,151,168,13195,10352,2755
1239,21574,17243,91,169,13196,14525,2754
6206,21581,17244,87,170,13197,4703,2753
1442,21584,17245,86,171,13198,12726,2752
1240,21587,17246,149,172,13199,11216,2751
1242,21588,17247,243,173,13200,603,2750
1230,21590,17248,194,174,13201,1515,2749
1443,21603,17249,224,175,13202,11331,2748
1246,21604,17250,384,176,13203,14241,2747
1223,21605,17251,52,177,13204,6338,2746
1247,21607,17252,152,178,13205,4885,2745
632,21609,17253,92,179,13206,3159,2744
627,21612,17254,88,180,13207,4735,2743
1253,21614,17255,199,181,13208,1080,2742
624,21616,17256,73,182,13209,2314,2741
1257,21630,17257,165,183,13210,6446,2740
617,21634,17258,129,184,13211,5156,2739
2493,21641,17259,228,185,13212,2351,2738
1261,21656,17260,18300,186,13213,6744,2737
1262,21663,17261,10566,187,13214,805,2736
1263,21665,17262,18294,188,13215,388,2735
1264,21679,17263,161,189,13216,2865,2734
5,21685,17264,211,190,13217,2947,2733
1444,21690,17265,122,191,13218,2746,2732
1265,21701,17266,64,192,13219,14911,2731
1177,21748,17267,63,193,13220,7173,2730
1445,21749,5335,382,15367,13221,13964,158
596,21758,17268,168,194,13222,11363,2729
1267,21762,17269,61,195,13223,7123,2728
587,21766,17270,671,196,13224,7932,2727
3028,21767,17271,279,197,13225,6221,2726
4672,21768,17272,229,198,13226,6259,2725
1271,21776,17273,166,199,13227,12353,2724
1272,21778,17274,212,200,13228,15112,2723
573,21779,17275,17357,201,13229,541,2722
1274,21782,17276,18108,202,13230,3838,2721
3017,21783,17277,123,203,13231,1748,2720
1150,21786,17278,66,204,13232,2777,2719
1446,21787,17279,65,205,13233,143,2718
1277,21790,17280,169,206,13234,2707,2717
567,21792,17281,131,207,13235,1708,2716
4641,21794,17282,120,208,13236,3619,2715
1279,21799,17283,296,209,13237,10361,2714
1281,21800,17284,208,210,13238,11510,2713
1134,21802,17285,321,211,13239,6061,2712
1283,21864,17286,119,212,13240,3402,2711
556,21865,17287,57,213,13241,4322,2710
1130,21868,17288,280,214,13242,2595,2709
1286,21883,17289,58,215,13243,10267,2708
1287,1,17290,260,216,13244,2881,2707
1288,2,17291,273,217,13245,5897,2706
1289,3,17292,334,218,13246,6485,2705
1290,4,17293,162,219,13247,3183,2704
1291,5,17294,369,220,13248,6043,2703
1293,6,17295,126,221,13249,10395,2702
538,7,17296,225,222,13250,1316,2701
1296,8,17297,158,223,13251,11208,2700
529,9,17298,209,224,13252,2064,2699
1447,10,17299,157,225,13253,1604,2698
1448,11,17300,253,226,13254,13815,2697
1297,12,17301,59,227,13255,15554,2696
1298,13,17302,307,228,13256,3960,2695
1299,14,17303,60,229,13257,4886,2694
1449,1314,17304,163,230,13258,6770,2693
1301,1313,17305,127,231,13259,7674,2692
4580,1312,17306,226,232,13260,5129,2691
1450,1310,17307,159,233,13261,1667,2690
1100,1309,17308,210,234,13262,201,2689
1451,1308,17309,383,235,13263,3435,2688
1303,1307,17310,121,236,13264,11578,2687
1304,1306,17311,318,237,13265,12259,2686
1307,1261,17312,62,238,13266,14703,2685
13,1147,17313,325,239,13267,14251,2684
496,1129,17314,391,240,13268,4349,2683
14,1128,17315,130,241,13269,15039,2682
1452,1127,17316,69,242,13270,3681,2681
1314,15,17317,331,243,13271,7743,2680
1077,1,17318,72,244,13272,10056,2679
1453,1,17319,18036,245,13273,2610,2678
1074,2,17320,305,246,13274,3299,2677
1454,3,17321,175,247,13275,8666,2676
1455,4,17322,278,248,13276,9650,2675
1072,5,17323,135,249,13277,12205,2674
1456,6,17324,234,250,13278,8800,2673
1319,7,17325,344,251,13279,15,2672
1320,8,17326,263,252,13280,2182,2671
1321,9,17327,178,253,13281,6430,2670
1322,10,17328,18355,254,13282,15241,2669
1474,11,17329,216,255,13283,3991,2668
1323,12,17330,132,256,13284,13900,2667
1060,13,17331,333,257,13285,3953,2666
4488,14,17332,292,258,13286,7175,2665
1457,15,17333,75,259,13287,3432,2664
1328,16,17334,277,260,13288,8099,2663
4475,17,17335,293,261,13289,1421,2662
17,18,17336,332,262,13290,4611,2661
1044,19,17337,329,263,13291,5140,2660
3923,20,17338,128,264,13292,10077,2659
439,21,17339,375,265,13293,14021,2658
1458,22,17340,17318,266,13294,4805,2657
18,23,17341,177,267,13295,10675,2656
1019,24,17342,370,268,13296,4455,2655
1018,25,17343,136,269,13297,8596,2654
1340,26,17344,235,270,13298,1318,2653
420,27,17345,182,271,13299,5695,2652
1443,28,17346,372,272,13300,4674,2651
1343,29,17347,10569,273,13301,7996,2650
1344,30,17348,217,274,13302,10452,2649
1459,31,17349,139,275,13303,6325,2648
1981,32,17350,80,276,13304,1645,2647
996,33,17351,18114,277,13305,6822,2646
1346,34,17352,397,278,13306,962,2645
1348,35,17353,17367,279,13307,13870,2644
1354,36,17354,18147,280,13308,12315,2643
1355,37,17355,17363,281,13309,4753,2642
1356,38,17356,74,282,13310,6854,2641
1357,39,17357,214,283,13311,6616,2640
3216,40,17358,167,284,13312,15501,2639
968,41,17359,213,285,13313,15433,2638
1358,42,17360,124,286,13314,2577,2637
1360,43,17361,291,287,13315,16623,2636
27,44,11984,67,4448,13316,1364,2892
1361,45,17362,322,288,13317,3298,2635
1460,46,17363,71,289,13318,2966,2634
1362,47,17364,18264,290,13319,9524,2633
1363,48,17365,172,291,13320,5010,2632
346,49,17366,374,292,13321,4092,2631
2869,50,17367,337,293,13322,13396,2630
1461,51,17368,381,294,13323,6270,2629
1365,52,17369,299,295,13324,6566,2628
1367,53,17370,133,296,13325,975,2627
29,54,17371,232,297,13326,6337,2626
1462,55,17372,10615,298,13327,6960,2625
6944,56,17373,258,299,13328,13774,2624
1368,57,17374,171,300,13329,9186,2623
1371,58,17375,231,301,13330,14659,2622
917,59,8886,125,4433,13331,2022,966
1372,60,17376,338,302,13332,5628,2621
1463,61,17377,68,303,13333,5515,2620
1464,62,17378,16366,304,13334,6334,2619
1376,63,17379,301,305,13335,9850,2618
1377,64,17380,18343,306,13336,5298,2617
1379,65,17381,70,307,13337,16107,2616
1381,66,17382,173,308,13338,1840,2615
1382,67,17383,270,309,13339,8378,2614
3863,68,17384,13278,310,13340,6142,2613
1383,69,11555,8180,11194,13341,4240,963
1465,70,17385,134,311,13342,3309,2612
2838,71,17386,233,312,13343,3496,2611
359,72,17387,347,313,13344,107,2610
1384,73,17388,17406,314,13345,14299,2609
1385,74,17389,180,315,13346,1092,2608
1386,75,17390,215,316,13347,15959,2607
40,76,17391,17214,317,13348,10195,2606
1387,77,17392,197,318,13349,8213,2605
1388,78,17393,174,319,13350,1467,2604
1389,79,17394,17346,320,13351,2479,2603
2821,80,17395,97,321,13352,4962,2602
867,81,17396,101,322,13353,9911,2601
1466,82,17397,10,323,13354,5598,2600
41,83,17398,274,324,13355,2689,2599
4218,84,17399,205,325,13356,1121,2598
740,85,17400,160,326,13357,4574,2597
1393,86,17401,268,327,13358,6713,2596
1396,87,17402,704,328,13359,6850,2595
1397,88,17403,281,329,13360,10045,2594
2804,89,17404,251,330,13361,1912,2593
5749,90,17405,204,331,13362,11663,2592
3158,91,17406,392,332,13363,11222,2591
45,92,17407,245,333,13364,15311,2590
394,93,17408,335,334,13365,14754,2589
4932,94,17409,378,335,13366,1514,2588
46,95,17410,254,336,13367,11008,2587
1467,96,17411,297,337,13368,1986,2586
1402,97,17412,176,338,13369,3622,2585
1404,98,17413,386,339,13370,16222,2584
1405,99,17414,312,340,13371,4904,2583
1407,100,17415,17203,341,13372,2781,2582
3556,101,17416,244,342,13373,13085,2581
1410,102,17417,102,343,13374,8010,2580
1468,103,7397,207,18657,13375,10252,1913
815,104,17418,10647,344,13376,1952,2579
1469,1314,17419,288,345,13377,5727,2578
1413,1313,17420,164,346,13378,6203,2577
1416,1312,17421,10614,347,13379,2656,2576
1417,1311,17422,252,348,13380,10881,2575
1419,1310,17423,206,349,13381,1498,2574
801,1304,17424,18113,350,13382,9808,2573
1420,1300,17425,319,351,2,12828,2572
1470,1299,17426,264,352,15,2812,2571
1422,1293,17427,246,353,16,16309,2570
1471,1291,17428,388,354,18,1825,2569
1424,1289,17429,181,355,60,269,2568
56,1288,17430,361,356,62,12066,2567
1426,1284,17431,100,357,66,11666,2566
781,1277,17432,203,358,69,5195,2565
1472,1245,17433,250,359,129,3840,2564
2341,1237,17434,257,360,132,11143,2563
4072,16,17435,10641,361,134,4122,2562
1473,1,17436,336,362,135,958,2561
1434,3,17437,202,363,136,612,2560
2731,9,17438,373,364,185,229,2559
171,11,17439,241,365,395,8286,2558
1437,15,17440,380,366,399,10919,2557
3802,16,17441,298,367,402,10031,2556
1,18,17442,18314,368,428,19923,2555
2,19,17443,170,369,429,17340,2554
3,21,17444,358,370,431,3973,2553
3173,27,17445,95,371,435,20217,2552
3411,29,17446,313,372,436,5324,2551
4,33,17447,357,373,437,9346,2550
4952,34,17448,294,374,438,73,2549
5,36,17449,98,375,439,6652,2548
6,110,17450,42,376,440,14968,2547
7,119,17451,22,377,441,6973,2546
3172,128,17452,34,378,442,9041,2545
8,129,17453,38,379,575,7221,2544
9,130,17454,12,380,719,5220,2543
10,131,17455,35,381,721,12084,2542
11,132,17456,39,382,722,14794,2541
3408,133,17457,33,383,723,5045,2540
12,134,17458,46,384,724,11809,2539
13,135,17459,21,385,726,7731,2538
764,3015,17460,11,386,729,10544,2537
14,3016,17461,37,387,730,13599,2536
3405,3017,17462,19,388,731,8540,2535
15,3018,17463,43,389,733,10656,2534
16,3019,17464,32,390,735,12092,2533
17,3020,17465,2,391,741,2965,2532
18,3021,17466,20,392,743,212,2531
19,3022,17467,18,393,749,11188,2530
20,3023,17468,24,394,750,7478,2529
21,3024,17469,7,395,751,7710,2528
22,3041,11996,8022,4278,752,1596,2261
6613,3057,17470,8,396,753,16198,2527
4089,3058,17471,3,397,754,7775,2526
23,3059,17472,23,398,852,8071,2525
24,3060,17473,13,399,853,2221,2524
25,3061,17474,17,400,857,952,2523
750,3062,17475,45,401,858,16883,2522
4086,3063,17476,36,402,860,7000,2521
26,3064,17477,6,403,861,14491,2520
27,3065,17478,16,404,865,19185,2519
28,3066,17479,27,405,867,434,2518
29,3067,17480,30,406,869,2534,2517
30,3068,5771,29,4265,871,6326,1042
4080,3069,17481,10,407,872,13742,2516
31,3070,17482,15,408,873,18308,2515
32,3071,17483,1,409,874,270,2514
4079,3072,17484,44,410,875,2396,2513
33,3073,17485,28,411,876,16127,2512
34,3074,17486,4,412,877,1387,2511
3836,3075,17487,31,413,878,6862,2510
741,3076,17488,40,414,879,7210,2509
35,3077,17489,47,415,880,20866,2508
36,3078,5786,14,4252,937,4776,935
813,3079,17490,41,416,1243,8622,2507
37,3080,17491,9,417,1246,18724,2506
38,3081,17492,5,418,1249,10337,2505
39,3082,17493,26,419,1440,763,2504
40,3083,710,25,420,2227,1874,14415
4076,3084,17494,342,421,2525,10638,2503
41,3085,17495,73,422,2526,2249,2502
3144,3086,17496,160,423,2679,20055,2501
728,3087,17497,159,424,3184,9694,2500
42,3088,12004,72,4236,3347,6536,1186
43,3089,17498,29,425,3825,17910,2499
44,3090,17499,317,426,3827,14151,2498
45,3091,17500,14302,427,3828,378,2497
46,3092,17501,1546,428,3829,14673,2496
3394,3093,17502,46,429,3830,305,2495
47,3094,17503,151,430,3831,3597,2494
48,3095,17504,275,431,3832,1,2493
49,3096,17505,801,432,3833,12854,2492
50,3097,17506,340,433,4433,2378,2491
3393,3098,17507,75,434,4435,6315,2490
719,3099,17508,153,435,4439,5273,2489
51,3100,17509,771,436,4440,13666,2488
52,3101,12008,6192,4213,4442,1496,1221
3823,3102,17510,11123,437,4447,487,2487
4063,3103,17511,646,438,4449,5802,2486
4062,3104,17512,16053,439,4450,3397,2485
718,3106,17513,157,440,4452,7616,2484
53,3107,17514,71,441,4454,4566,2483
717,3108,17515,27,442,4458,15173,2482
3821,3109,17516,1060,443,4463,2269,2481
54,3110,17517,26,444,4466,2275,2480
4060,3111,17518,309,445,4470,19386,2479
55,3112,17519,685,446,4474,20372,2478
4058,3113,17520,844,447,4475,15513,2477
56,3114,17521,584,448,4476,942,2476
57,3115,12009,65,4190,4477,20701,2259
58,3116,17522,780,449,4478,11501,2475
59,3117,17523,13212,450,4479,17409,2474
60,3118,17524,152,451,4480,12267,2473
705,3119,17525,145,452,4481,104,2472
704,3120,17526,327,453,4482,17216,2471
3129,3145,436,1921,15262,4483,2866,13689
61,3146,17527,67,454,4484,7048,2470
62,3150,17528,821,455,4485,12206,2469
3383,3198,12011,273,4172,4486,3522,1239
4056,3199,17529,1128,456,5168,17556,2468
63,3200,17530,146,457,5178,2237,2467
64,3201,17531,3220,458,5179,20453,2466
3381,3202,17532,1132,459,5202,12297,2465
65,3203,17533,1041,460,5205,17685,2464
66,3204,17534,639,461,5222,372,2463
4055,3205,17535,44,462,5223,2909,2462
67,3206,17536,43,463,5231,491,2461
696,3207,17537,398,464,5236,10280,2460
68,3208,17538,1877,465,5240,18617,2459
3809,3219,17539,68,466,5260,8909,2458
69,3571,17540,323,467,5262,8937,2457
70,4162,17541,16056,468,5280,11680,2456
71,4163,17542,154,469,5289,10578,2455
72,4164,17543,307,470,5290,4118,2454
4053,4165,17544,12479,471,5292,18281,2453
73,4166,17545,670,472,5295,9141,2452
692,4167,17546,148,473,5296,17256,2451
4051,4168,17547,69,474,5304,18874,2450
74,4169,17548,274,475,5305,168,2449
689,4170,17549,150,476,5320,10301,2448
75,4171,17550,1402,477,5328,764,2447
1262,4172,17551,16791,478,5832,14357,2446
76,4173,17552,45,479,7475,11533,2445
77,4174,17553,28,480,7532,18674,2444
3375,4175,17554,1908,481,7546,13415,2443
78,4176,17555,34,482,7549,14666,2442
4047,4177,17556,50,483,7564,17968,2441
79,4178,17557,1046,484,7568,1818,2440
4046,4179,17558,3303,485,7592,5525,2439
80,4180,17559,168,486,7595,7583,2438
81,4181,15139,16816,487,7607,8252,6262
82,4182,17560,449,488,7619,8281,2437
83,4183,17561,279,489,7635,14769,2436
3110,4184,17562,81,490,7650,9914,2435
3109,4185,17563,284,491,7671,17026,2434
4043,4186,17564,463,492,7683,16664,2433
84,4187,17565,1399,493,7685,2250,2432
673,4188,17566,16779,494,7687,9433,2431
68,4189,17567,468,495,7722,20800,2430
3104,4190,17568,396,496,7723,12723,2429
3103,4191,17569,1104,497,7951,5129,2428
67,4192,17570,1909,498,7958,2693,2427
85,4193,17571,332,499,7960,8750,2426
86,4194,17572,4014,500,7963,6230,2425
87,4195,17573,16390,501,7964,3721,2424
4041,4196,17574,13220,502,7968,1367,2423
4038,4197,5879,177,4091,7975,4663,1682
88,4198,17575,167,503,7977,394,2422
89,4199,17576,676,504,7978,14614,2421
90,4200,17577,13902,505,7979,5291,2420
3366,4201,17578,6,506,7980,5684,2419
91,4202,11171,79,5703,7981,5083,3937
3092,4203,17579,1329,507,7982,13257,2418
4753,4204,17580,29,508,7983,14973,2417
92,4205,17581,33,509,7984,16070,2416
93,4206,17582,651,510,7985,11262,2415
94,4207,17583,49,511,7986,5553,2414
95,4208,5893,162,4075,7987,11108,319
96,4209,17584,278,512,7988,9976,2413
649,4210,17585,1927,513,7989,1492,2412
3365,4211,17586,1865,514,7990,6833,2411
3089,4212,17587,351,515,7991,12175,2410
97,4213,17588,80,516,7992,12739,2409
3087,4214,17589,173,517,7993,14959,2408
4034,4215,17590,166,518,7994,13753,2407
98,4216,17591,76,519,7995,15051,2406
99,4217,17592,16863,520,8438,1065,2405
100,4218,17593,74,521,8444,3754,2404
642,4219,17594,1420,522,8446,15907,2403
101,4220,17595,16404,523,8450,1073,2402
102,4221,17596,14896,524,8451,1513,2401
103,4222,17597,161,525,8453,14310,2400
104,4223,17598,406,526,8455,270,2399
105,4224,17599,7609,527,8456,16100,2398
637,4225,17600,1052,528,8457,190,2397
3081,4258,17601,489,529,8458,10460,2396
3078,4259,17602,326,530,8459,264,2395
106,4260,17603,352,5978,8460,2618,7286
107,4261,17604,325,531,8461,14019,2394
108,4262,17605,577,532,8462,12765,2393
109,4263,17606,354,533,8463,4796,2392
110,4264,17607,1910,534,8464,13390,2391
3076,4265,17608,164,535,8465,211,2390
111,4266,17609,6104,536,8466,9424,2389
1207,4267,17610,3036,537,8467,6885,2388
112,4268,17611,77,538,8468,2124,2387
113,4269,17612,562,539,8469,15675,2386
114,4270,17613,404,540,8470,7148,2385
115,4271,17614,2992,541,8625,18666,2384
626,4272,17615,16860,542,8632,9061,2383
116,4273,17616,668,543,8646,6560,2382
117,4275,17617,583,544,8648,16151,2381
118,4276,17618,51,545,8656,16967,2380
623,4277,17619,276,546,8662,2559,2379
119,4278,17620,793,547,8672,9191,2378
120,4279,17621,155,548,8673,86,2377
3349,4280,17622,47,549,8684,6225,2376
121,4281,17623,3208,550,8692,14451,2375
122,4282,17624,2966,551,8700,8496,2374
3070,4283,17625,333,552,8713,2141,2373
54,4284,17626,6211,553,8714,20603,2372
123,4285,17627,10749,554,8716,1002,2371
3344,4286,17628,31,555,8719,1750,2370
124,4287,17629,30,556,8730,709,2369
125,4288,17630,1419,557,8932,18702,2368
612,16037,17631,672,558,8934,13782,2367
126,16048,17632,1344,559,8935,7831,2366
610,16870,17633,1392,560,8936,15030,2365
3065,17476,17634,163,561,8937,14482,2364
127,17524,17635,16491,562,8938,3272,2363
608,17564,17636,673,563,8939,4308,2362
4020,17653,17637,171,564,10385,699,2361
128,17674,17638,78,565,10386,10487,2360
129,17804,17639,678,566,10387,1686,2359
130,18298,17640,277,567,10388,16005,2358
604,18609,17641,1314,568,10389,1607,2357
3057,18653,17642,488,569,10390,985,2356
4019,18724,17643,478,570,10391,904,2355
131,18746,17644,326,571,10392,8892,2354
601,18787,17645,16488,572,10393,3788,2353
132,18814,17646,158,573,10808,1499,2352
133,18820,16475,48,7642,10809,11575,7260
134,19208,17647,16082,574,10810,17707,2351
3052,19531,17648,13223,575,11830,7087,2350
135,19735,17649,16407,576,12223,15251,2349
3337,19743,17650,32,577,12700,929,2348
136,19805,17651,12551,578,12701,3695,2347
4016,20327,17652,7156,579,12702,13824,2346
137,21538,17653,41,580,12834,3651,2345
138,21794,17654,5072,581,12835,3816,2344
3043,21889,9987,3192,11704,12836,3907,1593
139,1523,17655,1061,582,12837,16243,2343
140,1355,11951,268,1798,12838,16754,583
141,100,11932,16379,55,12839,8298,568
584,1,7117,306,1040,12840,13037,12963
3040,1,1,1084,3991,12841,14718,125
142,2,45,61,1475,12842,7717,148
143,3,796,1925,1391,12843,11505,102
144,4,470,122,1069,12844,13477,98
145,5,239,2952,1023,12845,5300,139
577,6,11899,1077,632,12846,12110,13054
146,7,11889,129,331,12847,16631,13083
147,8,11912,56,221,12848,19153,13046
148,9,11913,21,907,12849,817,13042
4011,10,12180,1324,1477,12850,2821,9787
149,11,11954,1874,222,12851,252,11865
150,12,11955,3042,908,12852,13697,11861
3745,13,12241,38,12404,12853,1757,11691
3742,14,17199,135,43,12854,5244,7112
4008,15,16655,266,2833,12855,9863,6939
151,16,5336,1898,167,12856,11294,13340
152,17,6690,6157,12692,12857,117,164
153,18,10775,1389,485,12858,13421,12480
3324,19,13400,16869,237,12859,11350,12502
154,20,13432,59,8048,12860,10076,12509
155,21,13393,120,206,12861,4582,12478
156,22,9287,357,964,12862,8001,11544
157,23,11986,127,182,12863,3782,1177
560,24,11990,6152,205,12864,1103,1212
158,25,1448,7465,1604,12865,10201,240
3323,26,1164,54,1152,12866,13499,231
159,27,11993,560,246,12867,9609,1230
160,28,9710,1576,13147,12868,5519,6255
161,29,13049,20,73,12869,14635,9530
162,30,5780,3006,2311,12870,8421,311
163,31,5875,469,343,12871,11149,310
3027,32,17103,1886,606,12872,8596,7293
164,33,17573,305,4733,12873,2699,7292
3024,34,16473,37,2777,12874,16305,7258
165,35,16477,1409,950,12875,7528,7259
166,36,11873,1885,933,12876,12067,11850
3020,37,11872,391,247,12877,19954,11854
4592,38,10449,653,534,12878,7999,9172
167,39,10460,652,535,12879,248,9171
168,40,10471,132,536,12880,13343,9170
3317,41,10473,8,539,12881,15749,9169
4002,42,8554,130,540,12882,7231,11443
169,43,10491,490,541,12883,2511,9167
4000,44,10504,483,542,12884,7412,9166
170,45,10513,6197,543,12885,14311,9165
171,46,10515,314,544,12886,11314,9164
172,47,10517,35,545,12887,14424,9163
173,48,10526,18,546,12888,788,9161
3310,49,10547,3206,549,12889,1285,9158
3308,50,10549,51,550,12890,1428,9157
174,51,10581,121,551,12891,12544,9154
3014,52,10605,115,552,12892,20731,9150
175,53,10615,604,553,12893,5252,9149
176,54,6486,53,16227,12894,15067,12370
177,55,10645,6171,555,12895,5299,9148
535,56,10666,603,556,12896,14878,9147
533,57,10670,262,557,12897,151,9145
178,58,8959,1396,16231,12898,3528,11504
528,59,10681,684,560,12899,5182,9144
179,60,10703,356,561,12900,9830,9140
526,61,10707,14190,562,12901,4953,9139
180,62,10712,12953,563,12902,38,9138
3306,63,10718,258,564,12903,5554,9137
181,64,10727,16771,565,12904,3814,9136
