Normal,Gorder,RCM,Rabbit,Grappolo,Slashburn,Random,RCM Strict
29,2787,2,93,4,2858,2054,1
47,2788,15,1,5,2859,923,14
4,2,17,15,6,3135,578,15
4,2,5,13,6,3140,1873,6
4,3679,34,2,7,3141,183,13
3,3680,13,1,4,2836,2773,23
27,3681,18,1,7,2847,1443,4
28,4,20,2,8,2852,2012,28
10,3,10,13,1,2863,683,16
11,1,20,5,8,3136,1458,7
39,1,24,2261,9,3138,445,5
14,2,28,2303,4,2826,1975,13
1,3,17,3,1,2831,76,15
6,4,14,2419,9,2832,584,5
1,5,17,4,10,2835,1490,10
2,6,18,48,10,2861,1237,5
26,1,2,1,11,3133,736,6
4,2781,20,1,12,2906,1574,16
5,2786,11,16,13,2921,946,13
9,2788,16,3,13,3127,875,27
31,3678,22,1,14,3129,993,5
10,3679,2,1,47,3130,686,6
3872,3680,25,6,35,3131,720,22
536,3681,25,55,13,723,292,15
16,1,14,2,27,724,3624,3
1,3100,15,1,29,3106,1768,16
2,3103,11,2,43,3107,1655,35
3868,1,6,1,43,3112,467,22
21,3,9,4,44,3114,770,21
55,5,10,1,47,3096,688,8
11,6,9,5,51,3098,54,3
12,1,13,1,52,3099,346,5
13,1,16,2,53,3100,3559,6
14,4,17,1,54,3109,512,7
1,5,7,4,32,3110,990,11
59,6,3,1,33,1070,883,7
1,3419,1,1,45,3095,3165,1
2,3675,10,13,3,3096,528,23
2,3676,25,10,4,3101,14,5
3,5,30,5,6,3102,289,16
4,6,24,72,8,3106,1999,26
4,7,33,2,2,2332,293,6
2,8,24,1,14,2333,849,2
8,9,1,16,15,2343,1247,6
9,1,18,13,16,3091,1761,20
4,2,30,1,8,3092,3788,21
443,3,11,7,20,3093,3273,17
450,3417,22,2,19,3064,3337,19
470,3419,37,2,21,3070,2998,21
471,3672,1,1,2,3082,930,1
472,3673,7,1,4,3086,754,11
469,3674,6,3,5,3087,59,3
660,6,8,1,2,3089,1054,10
490,7,30,59,5,167,2282,16
1,1,1,1,7,3062,460,3
1,1,14,2,6,3064,3757,13
2,1,9,7,5,3065,322,7
337,3,11,1,7,3078,2302,2
2,3,1,2,8,3079,1367,2
2,1,12,2,7,2786,2439,10
3,2,9,2,8,2787,1859,19
337,5,33,2,5,3055,50,25
5,5,12,1,7,3057,1467,18
6,5,10,1,8,3059,3681,4
62,1,9,57,10,3060,911,10
30,6,1,2,11,126,773,8
63,9,15,2,2,257,745,11
64,4,16,1,12,745,635,7
65,1,17,1,13,754,313,3
66,1,18,1,14,755,3232,5
67,2,19,1,9,3033,2004,2
68,3,14,12,33,753,2068,5
51,2,36,6,49,2708,1950,9
12,1,37,2,50,2709,1664,14
12,1,23,2,47,2710,2090,25
2,1,49,1,56,2715,3475,35
3,3,11,2,53,3031,4416,17
3,4,17,1,51,1575,4434,4
43,5,22,1,52,1580,1595,19
40,3646,17,1,3,1581,1752,15
41,2,20,1,53,1582,1028,6
2,1,3,1,24,1583,1382,8
41,3487,10,21,25,3028,134,27
41,5,3,5,9,1538,1247,13
15,3,2,1,12,1566,1057,6
22,1,4,6,13,1568,318,2
23,3,3,3,14,1574,3132,2
24,2,5,1,15,2948,2385,3
25,3,6,2,16,3026,541,1
34,3,7,2415,8,2933,906,5
18,3,16,45,9,2936,377,15
354,4,6,1,40,2945,1343,9
12,1,40,1,1,3019,3078,14
13,2,43,2,2249,3023,4353,13
14,1,44,3,2251,3024,438,12
353,2,45,1,2252,1491,379,24
1,3,29,14,23,1492,473,34
12,4,39,5,28,1525,2041,19
12,4,37,1,30,2923,914,19
13,8,40,4,32,2972,1162,18
14,9,34,2,105,3015,1011,23
10,4,6,1,144,2752,4687,25
11,2376,14,1,93,2791,1103,21
12,97,19,2,92,2792,2652,7
13,1,7,20,2220,2874,155,14
14,2,2,1,1,2907,1811,11
15,3,24,5,1,2910,741,14
16,1,26,1,2,633,1064,10
14,155,7,1,15,2755,577,8
49,3,24,6,15,2756,532,9
50,155,9,194,14,2778,1948,7
51,2,1,1,30,2779,2542,2
54,1,16,17,47,2789,3859,9
10,1,12,1313,4,919,3163,26
28,1,25,4,4,933,1580,22
4,3,8,2,4,934,2217,32
9,4,7,7,3,2717,422,31
9,2,21,2,10,2718,1365,5
41,1,25,3,6,2719,1959,27
1,2,30,1,9,916,3293,6
4,1,4,1310,11,920,744,11
27,2,3,1,39,921,993,13
26,1,25,2638,10,2713,1739,10
45,2,31,2,1,2714,637,4
6,3,25,1,1,2715,1077,18
5,3609,33,2,2,866,459,3
383,3610,15,17,4,875,938,33
44,5,56,5,5,888,1795,17
16,1,35,1,30,920,2015,29
1,2,12,93,15,943,803,33
4,2,1,1,1,2711,46,1
32,4,2,3,2,825,1758,1
33,1,1,35,26,830,1175,1
1,27,1,4,20,831,661,2
6,3,14,1490,10,834,2487,25
3,2,17,1,11,835,1889,7
4,1,18,1,12,2708,779,8
35,210,22,3,13,722,1881,9
1,80,3,23,1,725,1567,12
1,4,4,1,1,2696,1815,43
375,4,9,72,2,2704,1222,23
1,4,24,1,2,2705,159,48
857,5,72,3,3,2706,370,15
7,3,3,1427,4,2261,3261,2
8,2360,43,1,4,2272,2134,74
3,3,27,7,2,2275,2359,46
6,3,25,158,4,2691,147,26
6,2,59,2,8,2694,558,29
31,1,8,2767,9,2521,772,26
15,1,5,82,156,2686,1586,71
5,2,15,6,1155,2687,572,25
6,3595,18,1,115,2688,1547,19
6,390,21,17,1237,2689,639,20
7,2,27,3,1251,2212,367,23
8,2,28,41,113,2482,717,1
9,1,26,2,112,2680,97,16
10,1,14,1,155,2682,1748,35
20,2,18,2,116,2683,2578,38
22,3,18,1,115,2179,2901,32
23,4,43,1,9,2206,83,51
23,3287,39,3,82,2627,1476,10
24,5,9,3,1,2628,1701,5
2,4,22,1,1,2669,1218,30
2,1,438,5,2,656,2635,260
32,2,199,2641,2,2551,2589,54
31,5,16,2,2,2552,2935,75
3,1,296,1,3,2553,2125,517
4,2,327,2,5,2554,942,100
36,1,332,1,6,1419,597,101
4,2,365,9,53,2543,629,220
15,3,369,1,29,2547,1497,221
3,4,374,1,54,2548,2778,96
4,3,4,50,55,2549,71,169
20,4,380,1,56,637,3178,180
3,5,384,75,57,642,899,222
57,5,287,1,58,2535,2714,483
42,6,388,2,59,2539,131,223
6,5,366,1,49,2541,1427,169
7,3,116,1,11,635,4567,386
7,1,164,8,11,638,1708,339
8,2,1,52,2,641,397,56
1,3,39,7,3,2532,2859,189
2,1,290,3,3,2533,505,212
2,5,287,1,27,1341,2827,319
3,3570,198,1268,41,1382,2238,39
8,2,514,6,1,1392,32,424
9,1,208,1,3,2529,1381,373
882,1,401,2,1218,2530,2882,554
44,2,316,58,40,1363,4193,463
45,3,313,1,40,1364,4036,553
46,4,129,1,15,1365,456,5
47,3251,55,5,22,2523,1261,103
48,3252,212,17,23,2524,2351,54
49,3253,127,1270,24,2449,644,239
50,9,219,9,25,2476,1989,114
51,6,22,1,34,2480,1597,4
1,2,157,3,18,2481,4132,181
2,2,358,1,12,2518,27,227
3,1,9,1,13,1304,3593,59
2,1,361,3,14,1306,4216,199
4,2,8,47,1,1432,1366,55
1,3,138,1350,12,2512,1123,280
2,4,150,61,12,2515,2302,137
46,5,51,59,13,1350,276,92
83,6,66,2,14,1353,942,24
25,7,90,8,10,2399,1885,109
26,8,62,4,11,2451,2113,107
26,9,56,3,12,2509,782,106
27,2,143,1,13,2179,1060,71
1,1,149,1,14,2246,2588,50
2,338,30,1,15,2416,3009,14
3,339,56,3,16,2421,214,140
974,340,379,5,14,2423,981,272
976,341,174,70,41,1298,1764,79
2,342,175,5,42,1327,1357,80
2,3561,176,2,43,2370,233,81
3,9,541,2,46,2371,819,284
4,4,179,2,16,2414,100,177
5,7,132,1,4,1293,804,142
70,5,195,1,23,1309,934,251
7,3,43,2,49,2356,1392,16
71,5,319,1,10,2357,713,145
63,4,46,4,9,2358,763,112
65,1,30,2,9,629,1191,1
66,1,331,2,6,643,661,146
71,1,337,1,5,2352,949,147
81,2,99,1,33,2353,441,105
10,2,26,1,1,2354,53,154
11,1,30,11,4,628,1143,124
11,3,179,3,19,2347,480,9
57,1,205,1,18,2348,171,163
58,2,167,1,37,2349,140,94
56,2,531,1,5,2350,897,168
57,830,156,5,36,2261,780,128
71,3,336,1,1,2340,2392,182
70,1,303,1,2,2341,238,292
55,2,298,1,3,2344,596,303
1,3,322,7,28,2345,1583,397
7,2,342,1423,34,490,581,214
937,3,530,1,1,494,488,287
6,830,343,2,25,2049,1680,174
1,4,355,1,26,2051,1624,400
1004,881,359,1,8,2337,618,278
6,4,5,1,1,2265,2528,11
2,1,268,1,25,2268,1876,344
4,5,8,114,28,2315,3042,142
940,1,273,3,24,2316,3637,333
4,63,224,2,1,2333,2058,295
915,3143,262,6,1,601,1702,275
4,3144,227,4,1,2276,510,234
34,859,380,1,7,2277,3352,278
8,4,382,1,8,2278,1425,154
1,3,283,1,3,2279,916,314
2,1,189,1,6,601,278,304
38,2,122,2,6,2271,982,3
3,3,195,5,5,2272,2760,249
2,4,200,1,6,2273,547,248
3,5,174,41,6,2274,1902,64
34,5,175,3,7,132,205,65
3,851,176,105,8,2255,1456,66
36,5,177,1,9,2262,93,67
11,834,178,4,10,2266,1013,68
924,3186,279,1,20,2268,201,266
1006,2834,116,1,20,2153,1326,270
29,4,530,1,15,2164,1166,279
3,1,309,37,22,2223,480,95
45,2,310,3,23,2250,508,96
933,2,191,13,23,2252,1917,98
1,3,196,1,24,2149,1150,99
2,4,261,3,2,2216,2351,465
3,5,267,1,2,2235,1341,301
4,6,277,16,3,2236,434,190
5,7,281,2,4,2248,4035,191
5,1954,314,1,4,1340,795,278
6,3,304,1,3,2142,236,389
7,4,108,1,3,2231,990,95
4,4,111,8,4,2232,3622,102
7,3518,128,1,6,2233,2883,39
8,3519,129,10,7,1250,1507,40
8,3520,131,2,7,2129,708,34
8,3,132,3,8,2134,4466,35
9,1,319,10,1,2137,2534,242
9,4,275,1,2,2140,578,217
9,5,317,3,2,560,2397,364
16,6,233,2,3,561,1667,235
10,14,243,4,8,584,966,369
10,15,283,38,9,1214,1840,177
16,5,287,1,4,1216,791,155
6,24,242,3,247,1016,3591,195
9,5,248,1,246,1198,2994,297
4,6,253,2,245,2120,2988,329
9,7,255,2,244,2121,1041,196
10,11,261,61,243,2122,880,197
19,1,266,1,242,1956,535,65
1,1,269,5,241,2114,2033,66
6,3,274,35,240,2115,334,67
23,2,29,95,252,2116,2587,79
22,1,4,4,1,2118,2039,94
24,4,281,6,2,1803,87,185
26,678,375,44,3,1862,65,290
4,2,379,11,2,1865,1589,196
20,1,199,1,1,2108,475,415
1047,1,343,31,2,2109,1910,317
61,2,386,1,256,525,6,322
54,3,5,1,254,538,68,67
53,1,390,2,245,1688,73,231
60,1,392,1,175,1811,3533,95
5,2,489,9,3,2106,925,451
15,3,6,1,188,162,1679,38
23,3,247,4,265,183,977,295
5,2,302,2,264,252,1104,365
964,1,226,89,264,254,875,104
77,662,230,3,263,1847,271,103
2,3592,700,2,1,55,3053,171
1024,3593,5,1,2,388,680,39
1,1,507,66,3,389,1727,469
10,5,303,13,324,406,1082,470
37,2,87,3,1,2058,2016,115
44,1,79,2,2,467,476,120
44,7,377,1,3,469,96,491
70,4,372,5,4,472,634,322
1,1,483,1,191,2033,1753,413
1056,5,493,10,189,2034,230,208
15,4,253,4000,57,466,33,39
1,1,301,5,59,467,404,331
1071,2,537,1,55,469,81,443
18,5,309,10,60,470,1353,326
76,19,165,7,54,2031,311,4
75,4,205,6,53,1582,1051,445
1,895,247,2,47,1819,1174,1
2,5,346,3,10,1820,628,176
3627,1,354,8,11,2027,493,419
3628,1,358,11,7,2028,1238,429
1,1,415,5,67,1546,2045,222
2,1,352,3,6,1604,2232,462
3,2,435,9,6,1812,1209,542
4,3,476,1,63,2013,383,422
5,4,486,1,62,2019,1727,425
5,5,95,1,66,1769,1540,19
4,6,473,4,64,1788,2907,421
4,1,483,1,63,1789,3259,424
5,2,92,1,67,1863,1994,18
5,6,473,3,57,1930,935,457
2,7,161,2,58,369,2375,4
4,8,511,3,52,488,3038,310
5,1361,469,1,58,493,688,460
916,1366,475,3,65,1486,1731,426
917,1,507,1,53,2010,867,313
1009,3491,85,4,1,1685,628,8
467,1,321,1,1,1686,1103,384
481,3,410,35,2,1751,1400,402
482,4,548,81,74,1756,2966,137
483,5,289,3,4,1823,1048,168
63,6,308,2,4,441,314,362
484,7,261,1,45,442,144,370
832,2,65,63,7,533,1592,70
1,1,375,1,1,1731,2303,379
2,2,318,4,2,2007,4187,273
3,1355,6,2,3,1711,2375,10
4,1356,381,17,2,1772,2876,389
5,3469,485,1,526,1774,1281,491
6,2,370,1,2,1858,1509,282
6,3,251,14,10,1859,1070,262
6,4,406,3,3,1707,1456,147
6,1353,361,2,16,1735,2090,415
8,3468,399,47,46,1770,831,183
9,3468,326,1,38,1771,2171,300
10,5,409,2,80,1772,1469,58
11,2,413,1,16,1702,672,160
12,1,418,1,21,1712,1102,200
241,3,420,3,31,1713,463,267
835,4,424,1,33,1802,2552,198
7,5,84,4,78,1803,2418,131
13,6,418,5,30,139,1948,400
556,7,251,2,80,1689,366,329
842,8,326,3,71,1999,650,332
1,9,238,3,1,2001,1231,160
179,10,109,1,2,2002,266,165
190,11,227,2,3,1675,3301,260
193,12,59,1,4,1680,1871,30
194,13,111,2,5,1994,296,65
195,14,241,62,5,1996,2130,211
196,15,88,1,6,1997,3491,101
197,16,178,2,7,1673,1701,332
181,7,370,1,4,1674,1891,206
213,4,112,2,7,1675,2217,30
1,2,98,1,8,1992,284,8
213,1,184,1,10,1994,3427,192
124,1,4,2,11,1657,1229,12
214,2,86,1,14,1658,2480,140
215,3467,74,1,15,1955,2804,120
133,3468,70,3,17,1973,3226,14
216,3469,74,25,19,1974,441,83
195,3470,358,15,22,225,3958,123
1,3471,188,1,14,234,383,190
2,3469,47,129,24,342,1816,64
3,3470,244,8,10,1669,1990,118
3,2,160,16,25,1971,3279,117
3,1,228,12,27,36,473,328
3,2,90,9,3,354,1768,128
237,3459,98,1,17,405,1167,114
804,5,363,3,11,411,434,214
1,2163,302,2,41,1465,494,196
2,2164,339,1,5,1646,205,267
3,2165,378,1,5,1660,1315,333
3,1,308,2,7,1948,2399,416
2,3453,6,1,7,1957,296,34
3,3453,294,2,12,1968,3925,135
4,3453,161,1,10,494,4415,2
4,3,589,108,7,498,2736,268
5,2,378,1,1,499,795,456
5,1,452,1,6,1628,3456,444
6,1,312,1,1,1629,121,453
7,2,70,2,1,390,4207,1
8,3,197,1,2,398,751,320
9,3,176,140,4,1621,407,477
10,25,531,1,128,1941,694,255
359,29,200,4,14,1943,3221,440
360,30,503,7,121,330,94,297
815,31,510,1,122,351,2226,240
815,32,515,1,24,405,1437,241
353,33,65,140,1,406,590,351
354,34,63,1,2,1465,195,350
355,20,274,1,3,403,2685,227
355,34,388,2,4,1447,1316,136
687,36,392,36,5,1455,3225,135
724,1953,193,17,5,1459,66,103
690,2160,195,19,4,1460,1382,104
1,2165,328,38,4,875,1793,305
2,3455,102,2,5,937,654,394
3,3456,257,3,5,938,505,257
4,4,210,4,2,1110,32,397
5,5,124,7,4,1111,2963,104
6,7,140,2,5,1138,95,82
7,2,382,2,59,1139,2822,66
7,1,142,1,720,1149,174,135
8,1,218,1,42,1423,1047,98
1,2,354,2,84,1424,2443,263
7,3,125,1,110,1137,3451,99
7,4,126,2,120,1138,987,100
8,5,128,1,121,1139,1183,57
9,5,129,4,122,1140,2727,128
9,3453,130,1,18,1420,245,59
10,4,106,1,123,927,2464,173
8,5,70,10,111,1103,972,144
9,3,144,35,15,1107,198,46
9,5,35,40,1,1108,3656,52
10,3026,43,2,2,1109,273,25
10,3,49,8,4,1095,658,24
11,4,53,3,6,1097,3644,13
12,5,65,42,9,1105,2418,39
51,1,76,1,11,1109,3507,40
13,2,62,2,12,1417,836,68
14,1,113,2,12,1042,1152,70
15,6,46,1,12,1044,166,84
708,3,34,1,13,1047,403,26
716,1,40,1,14,1059,2919,27
717,3443,44,2,15,1064,1642,30
670,3444,43,6,1283,993,1858,14
671,3445,46,4,1338,1044,3500,31
21,2,49,10,12,1045,989,15
3,1,50,5,16,1410,965,22
664,1,163,1,121,1414,1761,117
665,2,111,122,23,254,2803,137
407,3,164,3,23,296,610,138
470,1,98,2,20,300,355,157
453,7,157,25,43,1406,359,135
472,6,6,1,1,1407,2038,1
1,5,9,1,1287,263,2167,1
2,1,50,3,44,264,2393,49
3,1,1,1,60,345,40,6
3,2,33,37,45,476,381,50
3,3,22,1,60,1403,2655,30
3,3438,27,3,61,265,355,40
854,1,30,12,62,266,512,32
448,6,34,2,63,268,2572,18
703,3436,39,16,64,269,2766,19
1,5,45,13,52,1401,872,26
2,3436,29,11,44,243,546,47
3,1422,36,1,14,249,641,18
4,3152,4,2,1322,279,2111,9
5,3560,26,2,946,1019,321,38
6,3430,35,1,909,1020,2459,37
7,3,39,23,41,237,399,1
7,2,42,1,1165,257,1310,27
8,1,45,1,1119,699,2836,28
6,1,46,1,42,725,1434,11
8,2,47,1,1086,726,922,47
9,3,25,3,1262,232,2778,39
10,508,48,1,64,235,2363,52
10,1,83,1,1,237,1234,120
11,4,72,7,2,650,57,112
11,3,45,18,3,651,719,108
12,3428,76,6,3,561,2,20
13,3429,187,2,3,630,615,156
13,7,77,3,3,640,163,63
14,5,30,1,1252,647,2619,42
14,1,82,1,37,648,685,22
14,1,78,20,40,550,225,64
15,3424,20,2,53,566,1402,50
16,3424,89,3,64,605,1400,157
17,3,251,2,1,625,1932,349
18,3067,243,1,2,628,637,194
19,1,303,6,3,79,388,356
20,3,318,1,3,551,3675,77
21,4,326,2,2,552,1820,232
21,1078,33,46,3,553,2557,2
21,5,248,18,4,554,216,126
22,2,541,1,4,76,1280,248
23,1,542,3,5,77,1187,178
22,1,146,23,5,78,365,386
6,3423,141,42,6,546,3190,385
24,4,86,37,7,548,372,39
520,3,333,1,8,118,4251,154
529,1,312,17,9,119,2129,57
529,2,337,2,10,120,699,78
1,3,356,1,159,126,3891,406
567,4,301,92,160,135,2181,407
659,5,237,1,61,20,1616,238
660,6,392,1,61,184,654,217
661,7,56,7,152,187,2856,8
661,8,163,3,153,190,1268,69
662,9,156,1,127,543,1077,328
663,1,202,1,148,175,174,160
664,2,149,1,155,181,2158,210
690,3,207,12,147,182,483,161
843,9,199,18,155,191,1407,208
844,43,308,6,30,541,2991,210
845,59,94,3,10,173,2086,125
829,60,222,10,20,175,2475,277
656,2686,288,1,38,177,2202,205
845,2689,332,7,14,178,312,224
844,2690,236,2,14,539,1672,183
844,2692,152,1,33,271,848,145
845,2693,174,1,1,513,1237,288
845,3419,341,2,2,515,1156,134
844,3419,348,8,3,536,330,201
337,3419,5,2,4,81,1917,37
34,43,354,1,5,87,2346,133
35,44,361,54,6,506,1849,132
36,45,363,1,7,507,1092,198
37,46,75,69,7,148,471,2
258,47,131,24,632,488,964,148
259,48,7,6,1,496,2214,67
257,49,345,11,6,503,1266,167
1,50,132,2,6,43,2746,291
2,2669,177,1,7,44,3010,263
3,3628,178,1,8,337,630,299
3,3629,81,4,8,439,2273,146
1,3630,139,1,7,311,2413,104
91,3631,147,90,8,452,76,102
3,43,144,1,8,453,2274,270
775,2690,255,26,9,460,1424,179
4,1485,157,2,1,25,1477,144
5,1489,10,65,2,46,2366,81
5,3415,140,79,3,54,530,45
838,1,151,4,4,440,207,16
6,3,157,2,5,44,1982,15
7,50,159,14,32,414,985,432
8,51,228,1,546,432,1680,104
9,52,340,5,23,438,1304,259
10,53,339,1,26,384,3356,223
10,54,342,1,27,406,998,116
11,3,348,1,22,411,470,221
2,8,206,1,14,412,525,285
349,9,344,52,15,151,3498,189
350,10,351,8,3,381,2509,211
351,2,228,2,157,382,3687,299
352,1,232,1,8,388,4261,311
444,5,236,12,9,317,4225,157
445,4,258,3,166,368,1695,180
446,3,33,100,212,374,2712,34
35,2,144,10,23,378,1507,116
36,1,112,3,119,182,3846,120
37,1,53,1,892,360,1483,53
38,2,54,3647,49,364,1725,56
39,3,133,403,1027,366,961,96
40,2311,131,3431,118,330,494,31
41,2313,187,1,68,331,1921,294
42,1,285,3,1,343,2872,144
43,51,289,5,2,350,354,145
716,3133,353,615,4,33,960,410
777,3134,253,2,4,322,301,348
2,1,288,1,4,327,1684,346
9,2,319,2,3,329,140,148
537,3,229,2,20,180,619,234
538,1,36,3689,60,239,90,2
1,13,189,1,9,319,1644,245
1,5,324,1,44,320,2751,149
2,4,77,30,1,192,1989,296
3,1,310,2,2,291,2566,285
4,1,313,1,3,294,4164,202
5,2,72,3664,4,312,3752,40
6,1,321,15,5,176,3372,205
7,1,327,1,6,189,2881,161
8,2,334,1,7,192,178,295
9,3,81,1,7,194,651,229
10,4,255,1,8,122,1979,141
11,5,306,1,6,178,793,352
39,1,217,1,8,188,675,169
40,2,223,1,9,190,702,153
41,3,230,6,10,76,1918,154
53,4,149,2,10,168,743,12
553,5,255,3267,11,172,1352,251
554,6,140,2,11,173,847,325
503,7,291,7,12,71,927,303
553,1,296,53,13,146,2374,310
553,10,288,2,13,147,1196,235
552,11,301,1,14,107,886,236
1,14,331,1,14,142,347,281
34,9,350,1,14,143,3295,248
3,3396,356,15,15,102,521,155
4,1,360,4,16,107,2112,34
22,3397,364,1,17,138,3358,148
4,2,368,86,18,123,126,154
5,5,371,3,19,133,3381,149
6,1,375,4,20,136,2109,38
36,1,379,1,21,82,758,150
6,5,24,1,21,112,1624,29
35,3392,126,23,21,125,2687,146
7,5,116,1,22,14,1033,142
81,10,200,1,23,43,1667,142
216,1,264,2,6,84,4374,72
223,1,267,1,24,58,642,114
371,2,308,14,33,64,1315,251
2,4,315,15,35,67,1392,135
628,3,335,10,32,15,3063,268
33,1,360,18,32,58,1292,388
1,2,106,4,1,61,784,239
10,7,378,1,77,17,489,213
429,5,284,17,33,53,1144,254
546,1,249,7,18,56,3185,224
507,1,253,15,19,24,3223,183
646,1,257,28,20,36,638,271
506,6,263,1,20,39,1083,286
645,9,267,23,22,18,672,177
40,2036,272,11,23,22,2643,70
645,3011,277,13,24,24,404,85
645,3012,291,1,38,14,2600,387
39,12,391,1,31,16,464,291
108,1,258,2,72,17,438,266
1,2,372,6,61,6,2449,274
2,28,373,1,63,10,172,187
2,3372,374,1,65,13,1110,166
2,4,375,58,55,7,3784,185
790,9,59,2,15,8,1970,106
271,2036,377,1,67,5,89,260
3,2037,121,1,67,6,1647,268
4,1,147,3,68,3,2867,263
4,1,152,1,70,4,598,264
1,1,162,1,70,1,1263,270
2,1,192,1,70,2,3689,159
3,2,179,1,140,1,2388,166
2,3,424,2,1472,1,23,344
3,4,157,6,12,1,4103,12
4,3367,67,4,13,1,1977,114
5,3367,7,5,14,1,467,7
6,3002,148,42,15,1,3796,135
1,3003,109,53,155,2,332,121
41,42,129,1,1485,1,3523,137
41,1,134,1,99,2,1526,7
42,1,77,1,12,3,1638,118
43,3363,138,2471,14,3,3196,131
44,2250,187,1,1486,3,1510,147
66,13,178,1,13,3,309,153
67,3,149,1,57,3,2095,324
68,1,106,2,2,3,3057,51
69,1,69,8,3,3,169,54
72,6,1,1,4,3,1825,15
39,7,97,1,3,3,560,180
73,8,70,1,1,1,115,69
30,5,71,2,3,1,1537,67
1,4,73,4,4,1,475,61
2,3,74,1,5,1,1116,21
3,1,17,240,5,1,1097,2
4,3,37,3,186,1,2965,81
5,2,107,79,6,4,3129,88
6,1,108,1,7,5,2466,5
81,2,109,2,8,1,1253,56
81,2,110,1,9,2,2828,57
30,3,215,1,9,4,517,87
81,1,164,4,10,5,804,186
48,2,110,5,2,6,897,91
81,1217,3,13,106,4,3921,46
81,2,111,4,107,1,1219,100
81,369,112,4,108,1,623,15
173,1,113,1,109,1,2093,101
1,1,114,55,104,1,497,39
2,1,14,46,49,1,523,102
3,1,18,2,48,1,503,41
4,2,29,24,47,2,87,40
5,373,35,2,8,3,312,38
173,4,100,15,26,2,1544,25
172,374,55,4,27,5,286,90
6,3,102,2,28,2,4030,81
7,1,104,1,29,3,2590,102
8,3,107,2,30,5,507,82
8,1,21,3,31,7,93,18
6,1,108,1,32,1,3477,29
8,1,109,1,34,2,1808,83
166,2,111,1,37,1,646,84
8,3,113,13,24,11,1694,32
8,4,82,2,5,1,1007,90
9,382,88,4,139,10,114,85
10,1954,131,1,65,1,934,90
11,101,15,84,33,13,2236,3
12,3,15,1,34,16,1427,30
13,5,129,2,73,1,1090,96
14,1,274,1,3,5,1197,93
15,386,2,1,37,1,907,59
5,2,100,1,36,1,3065,128
19,1,377,7,2,15,2961,31
32,1,378,1,2,1,1974,243
630,5,322,1,3,2,2096,393
4,1,156,1,1962,2,1000,161
479,2,379,2,4,1,4115,30
10,5,210,1,5,6,451,212
181,1,186,72,1961,1,207,124
50,2,380,73,6,2,864,123
51,3,381,2,7,2,3386,122
909,9,382,13,8,1,485,29
53,10,383,5,9,1,2510,121
53,11,111,127,10,1,3225,178
2,12,181,61,29,3,517,256
13,13,186,1,31,1,69,120
192,14,189,2654,33,1,3136,71
13,15,159,2,39,2,588,46
14,329,188,11,44,1,3085,133
15,3324,150,5,43,2,2531,309
15,3325,129,1,5,2,3830,185
15,3326,194,1,43,6,654,210
15,3327,199,1,43,2,4304,242
12,1,201,1,44,3,3573,210
468,3,195,16,37,1,133,114
5,4,74,63,1,1,695,107
1,5,82,2,223,8,1232,110
40,1246,31,1,3,9,3912,75
560,1109,48,2,3522,1,3099,26
561,5,226,26,3,2,2443,16
96,2956,227,29,4,3,369,106
97,2958,169,1,4,3,2423,48
98,2,186,21,6,4,2819,154
99,2,104,8,56,4,581,129
100,3317,149,5,81,2,1698,33
353,2,156,2,93,3,1640,34
353,1,29,3,131,1,74,74
353,1,37,9,1792,2,1141,70
666,2,114,2,11,1,106,95
667,3,189,28,2,2,3853,54
8,3,100,32,3,1,3735,190
529,2,192,355,204,1,3767,85
463,1,323,2712,84,1,159,188
278,2,118,1,1,1,2857,134
279,2,256,1,15,1,582,153
280,1,42,1,28,1,998,231
78,3,58,33,70,4,135,31
346,2,43,2,60,13,3650,64
249,1,47,1,49,6,91,65
478,1,50,3,46,20,2536,107
479,2,54,2,58,8,2471,46
480,3,58,7,28,19,1359,47
401,4,60,8,60,6,2516,108
1,1,80,48,63,18,2708,81
62,2,88,74,14,1,1777,129
2,3,81,4,59,1,1504,98
3,4,37,2,42,2,8,73
1094,5,94,11,14,3,3592,86
62,6,97,23,14,3,596,165
1,7,101,2,12,8,3490,38
2,8,151,5,38,2,1342,366
6,9,213,10,1,3,2578,134
3,10,218,1,3,3,3141,135
6,11,316,1,4,4,4079,325
8,12,532,1,4,3,660,305
9,3305,204,1,37,3,1567,173
2,3304,99,1,114,3,288,345
8,318,377,1,7,6,2877,146
9,2,378,1,8,6,1238,96
851,371,105,1,7,8,3256,256
562,3,13,4,61,1,4173,426
2,9,155,2,2000,2,2507,271
2,8,230,13,1,4,4304,124
503,3,305,58,3,1,376,168
385,1,231,1,5,1,4114,125
551,2,144,2,4,1,258,167
552,3,306,1,7,1,2724,262
169,4,289,1,8,2,4176,265
2,369,363,2,9,3,3848,306
353,4,307,13,10,2,173,146
103,5,162,34,3,1,1823,95
4,368,194,2,7,1,836,302
354,3290,305,1,5,1,863,404
355,3277,231,1,6,2,545,32
562,3280,232,5,7,1,2716,216
777,18,233,13,8,78,2244,260
792,2,303,15,25,4,3709,304
1,1,132,5,26,50,1901,223
2,2,140,1,27,4,3564,149
3,4,2,2,28,2,3330,23
4,1,302,1,21,4,4313,286
5,2,30,4,31,101,3913,99
6,3,364,8,3,1,4001,164
6,4,181,1,33,98,3481,281
7,5,112,2,21,99,3630,38
5,6,231,1,4,100,2193,332
7,7,163,5,1,1,251,47
